[33443.109375, 25030.0]	185178,0,151,13,467,140,1621,0.6153846153846154	 50 R1: 0 1 3 0  R2: 0 10 6 5 10 2 5 9 8 1 10 7 3 6 7 10 6 4 10 6 7 3 1 6 10 5 0  R3: 0 3 10 0  R4: 0 9 11 0  R5: 0 9 2 9 4 3 9 7 10 0  R6: 0 6 8 5 7 1 2 8 0  R7: 0 3 1 9 3 0  R8: 0 1 5 1 4 1 8 2 5 11 6 8 1 5 7 0  R9: 0 7 2 0  R10: 0 11 2 9 7 8 6 1 10 3 4 2 9 5 1 10 8 1 3 0  R11: 0 6 4 0  R12: 0 8 1 0  R13: 0 2 6 0  
[19021.900390625, 43838.0]	137699,58,64,4,821,184,1334,0.125	 50 R1: 0 3 1 3 11 5 9 1 6 8 9 11 3 10 6 4 7 10 1 7 3 6 10 0  R2: 0 11 6 1 2 9 7 8 10 6 2 6 8 1 5 3 4 0  R3: 0 10 6 2 5 1 8 1 9 2 5 1 8 1 7 2 9 0  R4: 0 1 5 7 2 9 10 4 9 10 7 2 4 3 5 7 5 1 4 8 1 0  
[22186.69921875, 37594.0]	138837,43,106,6,702,172,1431,0.33333333333333337	 50 R1: 0 10 7 4 3 2 3 4 9 0  R2: 0 3 1 3 11 5 9 1 6 8 9 11 3 10 6 4 7 10 1 7 3 6 10 0  R3: 0 11 6 1 2 9 7 8 10 6 8 1 8 1 5 3 0  R4: 0 10 6 2 5 1 8 1 9 2 5 1 7 8 1 5 7 1 0  R5: 0 5 10 1 7 2 9 4 9 2 0  R6: 0 2 6 4 0  
[30348.880859375, 26550.0]	165547,5,146,11,500,125,1624,0.6363636363636364	 50 R1: 0 3 9 0  R2: 0 1 3 1 8 1 5 8 6 1 3 7 10 6 10 4 6 10 1 7 3 6 10 0  R3: 0 1 3 4 7 8 1 2 9 10 11 6 2 8 0  R4: 0 10 6 2 5 9 5 1 2 5 10 7 9 11 9 7 0  R5: 0 1 5 0  R6: 0 11 2 9 6 7 8 6 10 8 1 5 1 7 8 1 8 3 0  R7: 0 5 1 7 3 4 0  R8: 0 5 10 0  R9: 0 2 9 0  R10: 0 2 6 4 0  R11: 0 4 3 0  
[26442.69921875, 32520.0]	162632,23,88,8,611,145,1511,0.46875	 50 R1: 0 3 1 3 4 7 2 9 2 5 6 1 4 3 2 8 0  R2: 0 1 3 1 8 1 5 6 8 9 11 3 4 9 7 5 1 7 8 1 8 3 0  R3: 0 10 6 5 10 2 5 9 8 1 10 11 6 3 10 7 10 6 4 10 6 7 3 1 6 10 5 0  R4: 0 11 2 9 7 8 9 6 8 1 10 2 0  R5: 0 5 7 1 0  R6: 0 10 1 0  R7: 0 2 9 0  R8: 0 2 6 3 4 10 0  
[25698.115234375, 33148.0]	153754,44,152,7,616,159,1513,0.4642857142857143	 50 R1: 0 3 9 1 3 4 7 2 8 6 1 6 10 0  R2: 0 1 3 5 2 5 9 6 10 8 1 3 6 7 10 6 4 10 1 7 3 10 6 10 0  R3: 0 10 6 2 5 1 8 2 5 9 10 4 3 2 9 7 1 8 2 6 4 1 5 0  R4: 0 11 7 8 1 9 11 2 6 8 1 5 1 7 8 1 8 3 0  R5: 0 5 1 7 0  R6: 0 5 10 0  R7: 0 9 11 0  
[21942.599609375, 37696.0]	138886,43,106,6,705,168,1432,0.29166666666666663	 50 R1: 0 10 7 4 3 2 3 4 9 0  R2: 0 3 1 3 11 5 9 1 6 8 9 11 3 10 6 4 7 10 1 7 3 6 10 0  R3: 0 11 6 1 2 9 7 8 10 6 8 1 8 1 5 3 0  R4: 0 10 6 2 5 1 8 1 9 2 5 1 7 8 1 5 7 1 0  R5: 0 6 2 4 6 0  R6: 0 5 10 1 7 2 9 4 9 2 0  
[20541.0, 38030.0]	135000,43,68,5,710,175,1425,0.30000000000000004	 50 R1: 0 3 1 3 11 5 9 1 6 8 9 11 3 10 6 4 7 10 1 7 3 6 10 0  R2: 0 11 6 1 2 9 7 8 10 6 8 1 8 1 5 3 0  R3: 0 10 6 2 5 1 8 1 9 2 5 1 7 8 1 5 7 1 0  R4: 0 5 10 1 7 2 9 4 9 10 7 2 4 3 4 2 9 0  R5: 0 2 6 4 0  
[20246.900390625, 38132.0]	135049,43,68,5,713,171,1426,0.25	 50 R1: 0 3 1 3 11 5 9 1 6 8 9 11 3 10 6 4 7 10 1 7 3 6 10 0  R2: 0 11 6 1 2 9 7 8 10 6 8 1 8 1 5 3 0  R3: 0 10 6 2 5 1 8 1 9 2 5 1 7 8 1 5 7 1 0  R4: 0 6 2 4 6 0  R5: 0 5 10 1 7 2 9 4 9 10 7 2 4 3 4 2 9 0  
[29517.291015625, 28636.0]	164742,0,122,11,548,103,1570,0.5681818181818181	 50 R1: 0 3 5 10 9 7 2 9 0  R2: 0 11 6 0  R3: 0 1 3 1 8 1 5 8 6 1 3 7 10 6 10 4 6 10 8 1 3 0  R4: 0 1 3 4 11 7 5 2 10 7 4 3 5 9 1 7 5 1 7 6 4 2 6 1 5 0  R5: 0 10 6 2 5 9 8 1 6 8 6 10 8 1 0  R6: 0 3 10 0  R7: 0 7 3 0  R8: 0 3 4 2 9 8 0  R9: 0 5 1 7 9 11 0  R10: 0 6 10 0  R11: 0 9 2 9 10 0  
