[3557.895751953125, 8635.265625, 38366.1171875]
[3830.0419921875, 9078.55859375, 31060.818359375]
[4090.055419921875, 10381.7421875, 40191.578125]
[3584.330078125, 10990.6416015625, 34713.2421875]
[3615.186279296875, 11437.5263671875, 34714.234375]
[3473.043701171875, 7732.5, 34714.04296875]
[3641.638427734375, 12247.3828125, 32888.37109375]
[3827.825439453125, 8883.9248046875, 40191.140625]
[3773.8505859375, 9103.3271484375, 40192.93359375]
[3783.747802734375, 8425.0234375, 27409.041015625]
[3923.672607421875, 9953.2802734375, 36539.6796875]
[4015.101806640625, 10924.4658203125, 36540.28125]
[3791.4677734375, 9653.5556640625, 31061.3671875]
[3621.804931640625, 8733.271484375, 38365.59375]
[3942.401123046875, 12714.4501953125, 29235.90234375]
[3435.585205078125, 11059.595703125, 38366.1953125]
[3633.90673828125, 13859.4619140625, 36540.765625]
[3643.816162109375, 11427.7919921875, 32887.64453125]
[3541.348388671875, 8713.916015625, 29235.66015625]
[3588.753662109375, 8951.18359375, 38366.4609375]
[3924.780029296875, 12348.4599609375, 36539.4296875]
[3486.257080078125, 8147.8251953125, 34714.27734375]
[3709.94384765625, 10298.71875, 36539.77734375]
[3769.431396484375, 9627.333984375, 36538.6015625]
[3804.7080078125, 9197.5615234375, 38364.55078125]
[3521.5322265625, 9700.92578125, 38366.703125]
[3571.109130859375, 8695.697265625, 36539.375]
[3740.783203125, 9921.337890625, 32887.3125]
[3626.2021484375, 10041.078125, 34713.875]
[3677.97021484375, 11266.83203125, 42018.43359375]
[3838.8603515625, 13098.7890625, 38366.29296875]
[4029.478515625, 12665.0029296875, 32887.71484375]
[3584.3505859375, 10767.962890625, 38367.21484375]
[4031.675537109375, 11477.5615234375, 32886.890625]
[3562.298828125, 8736.2900390625, 38366.69921875]
[3611.904541015625, 9963.0, 29235.21484375]
[4019.541015625, 13502.8505859375, 32887.8203125]
[3530.376220703125, 9434.763671875, 27409.08203125]
[3700.031982421875, 11499.7041015625, 34714.73828125]
[3758.406494140625, 9714.3564453125, 29235.69921875]
[3805.76806640625, 12620.7509765625, 36540.45703125]
[3512.7216796875, 10899.0947265625, 31061.544921875]
[3734.169189453125, 12789.6611328125, 32888.98828125]
[3650.454833984375, 9108.0400390625, 32887.5625]
[3731.9755859375, 11321.4287109375, 34713.6875]
[3489.571044921875, 8931.8291015625, 34713.79296875]
[3648.2392578125, 9308.765625, 31061.490234375]
[3611.87255859375, 7335.57421875, 34714.43359375]
[3730.864990234375, 9499.755859375, 36539.55859375]
[3706.64599609375, 6262.75390625, 34713.0703125]
[3499.500244140625, 12455.470703125, 25584.029296875]
[3592.046630859375, 8353.609375, 36539.66796875]
[3838.828857421875, 12721.11328125, 31061.892578125]
[3714.346435546875, 10190.2783203125, 31061.466796875]
[3777.136474609375, 9017.7060546875, 32887.0390625]
[3847.67333984375, 12315.7783203125, 32886.9609375]
[3305.5869140625, 8852.3359375, 29235.708984375]
[3535.863525390625, 8156.19677734375, 34713.0]
[3789.244140625, 12143.2099609375, 42018.6796875]
[3897.238525390625, 12015.353515625, 34713.4921875]
[3565.61865234375, 11101.2353515625, 31061.73046875]
[3800.27587890625, 11327.0224609375, 38367.28515625]
[3741.902587890625, 8654.9892578125, 32887.625]
[3695.6025390625, 10761.7978515625, 36539.3046875]
[3668.05615234375, 10275.5166015625, 32888.28125]
[3949.0341796875, 10327.8076171875, 36540.23828125]
[3777.148193359375, 9992.166015625, 34713.875]
[3660.3642578125, 11054.0166015625, 31061.7265625]
[3707.72119140625, 11416.6953125, 32887.66015625]
[4167.17138671875, 6190.4873046875, 32886.44921875]
[3606.384521484375, 8930.7216796875, 29234.208984375]
[3919.272705078125, 11064.46484375, 31061.59375]
[3497.289794921875, 9431.3603515625, 31062.0859375]
[3698.90234375, 13023.6396484375, 32888.46875]
[3880.741455078125, 11148.634765625, 31062.1171875]
[3785.953857421875, 15697.583984375, 36540.6328125]
[3661.451171875, 8620.5244140625, 38366.2265625]
[3295.647705078125, 9615.1767578125, 36540.56640625]
[3636.125, 11763.216796875, 31061.744140625]
[3803.599853515625, 8916.2744140625, 40192.18359375]
[4046.006591796875, 9814.5673828125, 31061.197265625]
[3824.527099609375, 12010.421875, 38365.98046875]
[3495.104248046875, 11233.3232421875, 38367.04296875]
[3528.162353515625, 12973.4775390625, 29236.005859375]
[3619.588623046875, 10277.337890625, 40191.8046875]
[3691.2265625, 9629.818359375, 29233.904296875]
[3592.0419921875, 10830.0888671875, 36540.28125]
[3574.39990234375, 10918.5263671875, 34713.38671875]
[3594.250244140625, 8732.1494140625, 31060.630859375]
[3546.864990234375, 9132.056640625, 34714.01953125]
[3525.926025390625, 6820.3837890625, 34714.39453125]
[3832.21728515625, 10853.380859375, 36540.796875]
[3605.24072265625, 11187.798828125, 29236.08984375]
[3723.16259765625, 9759.9189453125, 32887.39453125]
[3734.18896484375, 8074.89599609375, 34713.703125]
[3544.668701171875, 8846.09375, 36541.15234375]
[3784.827880859375, 12198.0107421875, 38366.37109375]
[3730.85009765625, 10628.95703125, 40192.75]
[3538.0546875, 8850.56640625, 31062.365234375]
[3705.551513671875, 9739.41796875, 32888.73046875]
[3557.895751953125, 8635.265625, 38366.1171875]
[3830.0419921875, 9078.55859375, 31060.818359375]
[4090.055419921875, 10381.7421875, 40191.578125]
[3584.330078125, 10990.6416015625, 34713.2421875]
[3615.186279296875, 11437.5263671875, 34714.234375]
[3473.043701171875, 7732.5, 34714.04296875]
[3641.638427734375, 12247.3828125, 32888.37109375]
[3827.825439453125, 8883.9248046875, 40191.140625]
[3773.8505859375, 9103.3271484375, 40192.93359375]
[3783.747802734375, 8425.0234375, 27409.041015625]
[3923.672607421875, 9953.2802734375, 36539.6796875]
[4015.101806640625, 10924.4658203125, 36540.28125]
[3791.4677734375, 9653.5556640625, 31061.3671875]
[3621.804931640625, 8733.271484375, 38365.59375]
[3942.401123046875, 12714.4501953125, 29235.90234375]
[3435.585205078125, 11059.595703125, 38366.1953125]
[3633.90673828125, 13859.4619140625, 36540.765625]
[3643.816162109375, 11427.7919921875, 32887.64453125]
[3541.348388671875, 8713.916015625, 29235.66015625]
[3588.753662109375, 8951.18359375, 38366.4609375]
[3924.780029296875, 12348.4599609375, 36539.4296875]
[3486.257080078125, 8147.8251953125, 34714.27734375]
[3709.94384765625, 10298.71875, 36539.77734375]
[3769.431396484375, 9627.333984375, 36538.6015625]
[3804.7080078125, 9197.5615234375, 38364.55078125]
[3521.5322265625, 9700.92578125, 38366.703125]
[3571.109130859375, 8695.697265625, 36539.375]
[3740.783203125, 9921.337890625, 32887.3125]
[3626.2021484375, 10041.078125, 34713.875]
[3677.97021484375, 11266.83203125, 42018.43359375]
[3838.8603515625, 13098.7890625, 38366.29296875]
[4029.478515625, 12665.0029296875, 32887.71484375]
[3584.3505859375, 10767.962890625, 38367.21484375]
[4031.675537109375, 11477.5615234375, 32886.890625]
[3562.298828125, 8736.2900390625, 38366.69921875]
[3611.904541015625, 9963.0, 29235.21484375]
[4019.541015625, 13502.8505859375, 32887.8203125]
[3530.376220703125, 9434.763671875, 27409.08203125]
[3700.031982421875, 11499.7041015625, 34714.73828125]
[3758.406494140625, 9714.3564453125, 29235.69921875]
[3805.76806640625, 12620.7509765625, 36540.45703125]
[3512.7216796875, 10899.0947265625, 31061.544921875]
[3734.169189453125, 12789.6611328125, 32888.98828125]
[3650.454833984375, 9108.0400390625, 32887.5625]
[3731.9755859375, 11321.4287109375, 34713.6875]
[3489.571044921875, 8931.8291015625, 34713.79296875]
[3648.2392578125, 9308.765625, 31061.490234375]
[3611.87255859375, 7335.57421875, 34714.43359375]
[3730.864990234375, 9499.755859375, 36539.55859375]
[3706.64599609375, 6262.75390625, 34713.0703125]
[3499.500244140625, 12455.470703125, 25584.029296875]
[3592.046630859375, 8353.609375, 36539.66796875]
[3838.828857421875, 12721.11328125, 31061.892578125]
[3714.346435546875, 10190.2783203125, 31061.466796875]
[3777.136474609375, 9017.7060546875, 32887.0390625]
[3847.67333984375, 12315.7783203125, 32886.9609375]
[3305.5869140625, 8852.3359375, 29235.708984375]
[3535.863525390625, 8156.19677734375, 34713.0]
[3789.244140625, 12143.2099609375, 42018.6796875]
[3897.238525390625, 12015.353515625, 34713.4921875]
[3565.61865234375, 11101.2353515625, 31061.73046875]
[3800.27587890625, 11327.0224609375, 38367.28515625]
[3741.902587890625, 8654.9892578125, 32887.625]
[3695.6025390625, 10761.7978515625, 36539.3046875]
[3668.05615234375, 10275.5166015625, 32888.28125]
[3949.0341796875, 10327.8076171875, 36540.23828125]
[3777.148193359375, 9992.166015625, 34713.875]
[3660.3642578125, 11054.0166015625, 31061.7265625]
[3707.72119140625, 11416.6953125, 32887.66015625]
[4167.17138671875, 6190.4873046875, 32886.44921875]
[3606.384521484375, 8930.7216796875, 29234.208984375]
[3919.272705078125, 11064.46484375, 31061.59375]
[3497.289794921875, 9431.3603515625, 31062.0859375]
[3698.90234375, 13023.6396484375, 32888.46875]
[3880.741455078125, 11148.634765625, 31062.1171875]
[3785.953857421875, 15697.583984375, 36540.6328125]
[3661.451171875, 8620.5244140625, 38366.2265625]
[3295.647705078125, 9615.1767578125, 36540.56640625]
[3636.125, 11763.216796875, 31061.744140625]
[3803.599853515625, 8916.2744140625, 40192.18359375]
[4046.006591796875, 9814.5673828125, 31061.197265625]
[3824.527099609375, 12010.421875, 38365.98046875]
[3495.104248046875, 11233.3232421875, 38367.04296875]
[3528.162353515625, 12973.4775390625, 29236.005859375]
[3619.588623046875, 10277.337890625, 40191.8046875]
[3691.2265625, 9629.818359375, 29233.904296875]
[3592.0419921875, 10830.0888671875, 36540.28125]
[3574.39990234375, 10918.5263671875, 34713.38671875]
[3594.250244140625, 8732.1494140625, 31060.630859375]
[3546.864990234375, 9132.056640625, 34714.01953125]
[3525.926025390625, 6820.3837890625, 34714.39453125]
[3832.21728515625, 10853.380859375, 36540.796875]
[3605.24072265625, 11187.798828125, 29236.08984375]
[3723.16259765625, 9759.9189453125, 32887.39453125]
[3734.18896484375, 8074.89599609375, 34713.703125]
[3544.668701171875, 8846.09375, 36541.15234375]
[3784.827880859375, 12198.0107421875, 38366.37109375]
[3730.85009765625, 10628.95703125, 40192.75]
[3538.0546875, 8850.56640625, 31062.365234375]
[3705.551513671875, 9739.41796875, 32888.73046875]
[3557.895751953125, 8635.265625, 38366.1171875]
[3830.0419921875, 9078.55859375, 31060.818359375]
[4090.055419921875, 10381.7421875, 40191.578125]
[3584.330078125, 10990.6416015625, 34713.2421875]
[3615.186279296875, 11437.5263671875, 34714.234375]
[3473.043701171875, 7732.5, 34714.04296875]
[3641.638427734375, 12247.3828125, 32888.37109375]
[3827.825439453125, 8883.9248046875, 40191.140625]
[3773.8505859375, 9103.3271484375, 40192.93359375]
[3783.747802734375, 8425.0234375, 27409.041015625]
[3923.672607421875, 9953.2802734375, 36539.6796875]
[4015.101806640625, 10924.4658203125, 36540.28125]
[3791.4677734375, 9653.5556640625, 31061.3671875]
[3621.804931640625, 8733.271484375, 38365.59375]
[3942.401123046875, 12714.4501953125, 29235.90234375]
[3435.585205078125, 11059.595703125, 38366.1953125]
[3633.90673828125, 13859.4619140625, 36540.765625]
[3643.816162109375, 11427.7919921875, 32887.64453125]
[3541.348388671875, 8713.916015625, 29235.66015625]
[3588.753662109375, 8951.18359375, 38366.4609375]
[3924.780029296875, 12348.4599609375, 36539.4296875]
[3486.257080078125, 8147.8251953125, 34714.27734375]
[3709.94384765625, 10298.71875, 36539.77734375]
[3769.431396484375, 9627.333984375, 36538.6015625]
[3804.7080078125, 9197.5615234375, 38364.55078125]
[3521.5322265625, 9700.92578125, 38366.703125]
[3571.109130859375, 8695.697265625, 36539.375]
[3740.783203125, 9921.337890625, 32887.3125]
[3626.2021484375, 10041.078125, 34713.875]
[3677.97021484375, 11266.83203125, 42018.43359375]
[3838.8603515625, 13098.7890625, 38366.29296875]
[4029.478515625, 12665.0029296875, 32887.71484375]
[3584.3505859375, 10767.962890625, 38367.21484375]
[4031.675537109375, 11477.5615234375, 32886.890625]
[3562.298828125, 8736.2900390625, 38366.69921875]
[3611.904541015625, 9963.0, 29235.21484375]
