[3286.860595703125, 4601.9365234375, 32887.921875]
[3518.25, 5533.86767578125, 20103.234375]
[3525.940185546875, 4076.0322265625, 29234.791015625]
[3388.219482421875, 6910.09375, 21930.056640625]
[3056.5947265625, 7236.1015625, 21930.162109375]
[3410.238037109375, 4849.71484375, 31061.025390625]
[3269.211669921875, 5182.39990234375, 31061.853515625]
[2989.364501953125, 9317.71875, 27409.767578125]
[3340.84765625, 8271.044921875, 20104.9609375]
[3390.420166015625, 4869.6806640625, 27408.486328125]
[3366.15185546875, 5805.9033203125, 25582.919921875]
[3316.595458984375, 5540.14697265625, 25582.931640625]
[3347.4365234375, 5231.734375, 29236.083984375]
[3171.13916015625, 5732.041015625, 29235.0390625]
[3432.277099609375, 4258.52392578125, 27408.24609375]
[3714.34521484375, 4463.40380859375, 25582.822265625]
[3282.4482421875, 6720.79736328125, 25582.845703125]
[3307.7939453125, 6326.890625, 23755.62109375]
[3273.646240234375, 5304.21826171875, 27408.74609375]
[3385.998291015625, 4274.220703125, 32886.9921875]
[3127.088134765625, 5775.94775390625, 29235.0703125]
[3192.092041015625, 5494.45654296875, 31060.673828125]
[3384.9052734375, 5933.81201171875, 25582.48828125]
[3199.79931640625, 6304.51611328125, 27408.9453125]
[3362.890625, 6161.29345703125, 21930.115234375]
[3430.083251953125, 4636.6953125, 25582.564453125]
[3209.722900390625, 9006.376953125, 20103.78125]
[3301.17626953125, 6356.62841796875, 25582.7578125]
[3382.704345703125, 5233.84912109375, 25582.84765625]
