[3.137063980102539, 0.38129496574401855]	156607.0,121.0,6.9,9.0,1001.0,132.0,1706.0,0.7649948559670782	 0.3104166666666667,0.17266187050359713,0.6694915254237288,0.3,0.5116279069767442,0.381294964028777,0.407871198568873,0.4477349741031903	 50 R1: 0 3 1 3 2 5 8 1 9 6 9 11 10 9 7 0  R2: 0 5 9 0  R3: 0 10 5 10 2 7 8 6 9 1 9 10 3 6 7 2 6 4 5 9 7 3 6 1 5 10 0  R4: 0 11 7 5 1 2 6 11 1 5 8 1 6 10 6 8 1 8 3 0  R5: 0 1 4 1 8 0  R6: 0 10 1 0  R7: 0 5 1 7 0  R8: 0 8 6 10 7 0  R9: 0 4 3 2 3 5 7 1 8 6 2 6 4 0  
[3.7313263416290283, 0.5467625856399536]	158430.0,147.0,6.9,11.0,959.0,155.0,1751.0,0.806669825389921	 0.347289644012945,0.21942446043165467,0.9067796610169492,0.5,0.4627906976744186,0.5467625899280576,0.4883720930232558,0.645123119010513	 50 R1: 0 9 5 7 10 2 7 6 4 1 6 10 3 1 5 8 10 4 0  R2: 0 3 1 3 2 5 8 1 9 6 9 11 10 9 7 5 2 10 7 1 8 6 10 3 0  R3: 0 6 2 5 11 6 8 1 2 9 0  R4: 0 10 6 0  R5: 0 7 5 9 1 8 2 10 7 3 6 3 4 0  R6: 0 2 5 0  R7: 0 11 8 1 8 6 7 4 3 0  R8: 0 1 4 0  R9: 0 5 10 6 0  R10: 0 2 6 0  R11: 0 8 1 0  
[3.7265050411224365, 0.42446044087409973]	163116.0,51.0,6.9,13.0,918.0,138.0,1713.0,0.8123310534494745	 0.44207119741100326,0.046762589928057555,0.8898305084745762,0.7,0.41511627906976745,0.4244604316546763,0.4203935599284436,0.6719367992614707	 50 R1: 0 9 11 4 3 2 8 6 10 0  R2: 0 10 6 2 5 9 1 8 0  R3: 0 8 1 0  R4: 0 1 4 0  R5: 0 10 7 3 6 10 1 0  R6: 0 3 4 0  R7: 0 8 6 0  R8: 0 5 10 0  R9: 0 2 9 0  R10: 0 9 5 10 7 2 7 10 6 4 1 6 8 3 1 5 10 4 0  R11: 0 3 1 3 2 5 8 1 9 6 9 11 10 9 7 5 10 7 1 2 6 0  R12: 0 7 2 0  R13: 0 8 11 1 6 2 5 3 6 8 7 0  
[4.113141059875488, 0.4316546618938446]	180211.0,25.0,6.9,12.0,609.0,139.0,1995.0,0.8632617884673806	 0.7878438511326861,0.0,0.8813559322033898,0.6,0.05581395348837209,0.4316546762589928,0.924865831842576,0.9131636902028847	 50 R1: 0 3 9 0  R2: 0 1 3 5 1 8 0  R3: 0 1 3 0  R4: 0 10 5 10 1 4 6 11 7 8 9 10 9 6 9 5 7 1 11 2 6 0  R5: 0 7 2 5 1 0  R6: 0 2 5 9 2 9 6 2 6 1 5 8 7 10 1 0  R7: 0 7 3 0  R8: 0 5 1 7 0  R9: 0 6 4 0  R10: 0 8 1 8 1 10 7 6 10 3 4 5 6 4 7 8 1 3 10 0  R11: 0 6 10 0  R12: 0 9 11 2 4 3 6 2 8 10 6 10 1 9 8 1 5 3 0  
[4.073577404022217, 0.568345308303833]	160837.0,318.0,6.9,10.0,1142.0,158.0,1736.0,0.782995636716225	 0.39597491909385113,0.5269784172661871,0.8305084745762712,0.4,0.6755813953488372,0.5683453237410072,0.46153846153846156,0.5329933622475613	 50 R1: 0 3 9 1 3 5 1 8 1 10 4 5 1 3 6 7 10 9 10 8 6 1 5 3 0  R2: 0 7 8 1 2 5 9 10 8 1 9 7 0  R3: 0 2 1 2 5 8 6 1 6 10 4 8 6 3 7 4 9 6 10 3 0  R4: 0 3 10 0  R5: 0 11 7 0  R6: 0 5 7 0  R7: 0 3 4 0  R8: 0 5 10 6 0  R9: 0 6 4 0  R10: 0 9 11 9 2 6 2 5 7 5 1 2 9 6 8 11 0  
[3.817566394805908, 0.5323740839958191]	157881.0,203.0,6.9,11.0,842.0,153.0,1926.0,0.838146645021645	 0.3361852750809062,0.32014388489208634,0.6949152542372882,0.5,0.3267441860465116,0.5323741007194245,0.8014311270125224,0.7942090360665875	 50 R1: 0 3 9 1 3 5 1 8 1 10 4 5 1 3 6 7 10 9 10 8 6 1 5 3 0  R2: 0 11 6 0  R3: 0 2 8 0  R4: 0 1 8 0  R5: 0 7 8 1 2 5 9 10 8 1 9 7 2 6 4 2 6 3 10 4 0  R6: 0 6 10 0  R7: 0 5 7 0  R8: 0 5 10 6 2 11 7 5 0  R9: 0 8 6 1 9 3 4 5 7 11 8 7 3 6 10 0  R10: 0 2 9 0  R11: 0 4 3 2 9 5 1 0  
[3.3147480487823486, 0.6474820375442505]	152629.0,261.0,6.9,7.0,1036.0,169.0,1774.0,0.7327267573696146	 0.22995550161812298,0.4244604316546763,0.7457627118644068,0.1,0.5523255813953488,0.6474820143884892,0.5295169946332737,0.29490126576341263	 50 R1: 0 3 9 1 3 5 1 8 1 10 4 5 1 3 6 7 10 9 10 8 6 1 5 3 0  R2: 0 11 6 10 9 11 0  R3: 0 1 8 1 2 5 9 2 10 4 9 6 5 7 1 2 6 3 10 4 0  R4: 0 2 5 0  R5: 0 11 2 8 6 1 8 7 2 8 9 6 7 4 6 10 3 0  R6: 0 5 7 8 3 5 7 4 1 0  R7: 0 5 10 6 7 2 0  
[3.9475386142730713, 0.6258992552757263]	157844.0,200.0,6.9,12.0,1003.0,166.0,1749.0,0.8172496706192358	 0.3354368932038835,0.3147482014388489,0.8813559322033898,0.6,0.513953488372093,0.6258992805755396,0.4847942754919499,0.6952331983253252	 50 R1: 0 3 9 1 3 5 1 8 1 10 4 5 1 3 6 7 10 9 10 8 6 1 5 3 0  R2: 0 1 8 0  R3: 0 10 6 0  R4: 0 2 5 6 1 6 8 1 10 6 4 0  R5: 0 7 2 0  R6: 0 11 8 1 6 9 10 11 2 6 5 7 5 1 8 2 6 4 3 10 6 10 0  R7: 0 5 7 0  R8: 0 3 4 0  R9: 0 5 2 10 5 0  R10: 0 8 6 0  R11: 0 9 4 9 2 11 7 9 7 3 0  R12: 0 2 9 0  
[3.696976661682129, 0.49640288949012756]	157410.0,265.0,6.9,9.0,993.0,148.0,1842.0,0.7902598351940457	 0.32665857605177995,0.4316546762589928,0.6949152542372882,0.3,0.5023255813953489,0.49640287769784175,0.6511627906976745,0.567399306190251	 50 R1: 0 3 9 1 3 5 1 8 1 10 4 5 1 3 6 7 10 9 10 8 6 1 5 3 0  R2: 0 1 8 1 2 6 5 6 10 8 1 2 6 4 9 6 7 4 6 10 3 0  R3: 0 10 5 10 6 2 5 0  R4: 0 5 1 0  R5: 0 7 2 0  R6: 0 11 2 8 6 11 5 7 2 5 8 6 7 2 6 3 10 9 0  R7: 0 9 11 3 4 0  R8: 0 9 2 9 10 0  R9: 0 4 3 9 7 0  
[3.063415765762329, 0.7338129281997681]	151138.0,52.0,6.9,9.0,752.0,181.0,1837.0,0.8032879117308942	 0.1997977346278317,0.048561151079136694,0.847457627118644,0.3,0.22209302325581395,0.7338129496402878,0.6422182468694096,0.6291051189342814	 50 R1: 0 9 10 11 6 3 2 8 9 7 3 4 3 10 0  R2: 0 3 9 1 3 1 5 1 8 10 4 5 1 3 6 7 10 6 4 10 1 8 1 5 3 0  R3: 0 6 2 5 8 9 11 0  R4: 0 10 6 0  R5: 0 11 7 0  R6: 0 5 2 5 7 2 10 9 0  R7: 0 8 1 8 1 0  R8: 0 9 2 6 1 8 10 5 1 7 5 1 6 2 6 4 6 10 0  R9: 0 4 3 9 7 0  
