#
34151.05004375,33267.8094875,36825.64405625
#
34151.05004375,33267.8094875,36825.64405625
#
34151.05004375,33267.8094875,36825.64405625
#
34151.05004375,33267.8094875,36825.64405625
#
34151.05004375,33267.8094875,36825.64405625
34151.05004375,33267.8094875,36825.64405625
#
34151.05004375,33267.8094875,36825.64405625
34317.87035625,33329.8407375,35841.01124375
#
34151.05004375,33267.8094875,36825.64405625
34317.87035625,33329.8407375,35841.01124375
#
34151.05004375,33267.8094875,36825.64405625
34317.87035625,33329.8407375,35841.01124375
#
34151.05004375,33267.8094875,36825.64405625
34317.87035625,33329.8407375,35841.01124375
#
34151.05004375,33267.8094875,36825.64405625
34151.05004375,33267.8094875,36825.64405625
34317.87035625,33329.8407375,35841.01124375
#
34151.05004375,33267.8094875,36825.64405625
34151.05004375,33267.8094875,36825.64405625
34317.87035625,33329.8407375,35841.01124375
#
34151.05004375,33267.8094875,36825.64405625
34151.05004375,33267.8094875,36825.64405625
34317.87035625,33329.8407375,35841.01124375
#
34151.05004375,33267.8094875,36825.64405625
34151.05004375,33267.8094875,36825.64405625
34317.87035625,33329.8407375,35841.01124375
#
34151.05004375,33267.8094875,36825.64405625
34151.05004375,33267.8094875,36825.64405625
34317.87035625,33329.8407375,35841.01124375
34317.87035625,33329.8407375,35841.01124375
#
34151.05004375,33267.8094875,36825.64405625
34151.05004375,33267.8094875,36825.64405625
34317.87035625,33329.8407375,35841.01124375
34317.87035625,33329.8407375,35841.01124375
#
34151.05004375,33267.8094875,36825.64405625
34151.05004375,33267.8094875,36825.64405625
34317.87035625,33329.8407375,35841.01124375
34317.87035625,33329.8407375,35841.01124375
#
34151.05004375,33267.8094875,36825.64405625
34151.05004375,33267.8094875,36825.64405625
34317.87035625,33329.8407375,35841.01124375
34317.87035625,33329.8407375,35841.01124375
#
34151.05004375,33267.8094875,36825.64405625
34805.8977,33879.9344875,35723.28468125
34317.87035625,33329.8407375,35841.01124375
34317.87035625,33329.8407375,35841.01124375
#
34151.05004375,33267.8094875,36825.64405625
34805.8977,33879.9344875,35723.28468125
34317.87035625,33329.8407375,35841.01124375
34317.87035625,33329.8407375,35841.01124375
#
34151.05004375,33267.8094875,36825.64405625
34805.8977,33879.9344875,35723.28468125
34951.10473125,34015.83683125,35440.86280625
34317.87035625,33329.8407375,35841.01124375
34317.87035625,33329.8407375,35841.01124375
#
34151.05004375,33267.8094875,36825.64405625
34805.8977,33879.9344875,35723.28468125
34805.8977,33879.9344875,35723.28468125
34951.10473125,34015.83683125,35440.86280625
34317.87035625,33329.8407375,35841.01124375
34317.87035625,33329.8407375,35841.01124375
#
34151.05004375,33267.8094875,36825.64405625
34805.8977,33879.9344875,35723.28468125
34805.8977,33879.9344875,35723.28468125
34951.10473125,34015.83683125,35440.86280625
34317.87035625,33329.8407375,35841.01124375
34317.87035625,33329.8407375,35841.01124375
#
33234.9680125,32245.739175,34200.94874375
#
33234.9680125,32245.739175,34200.94874375
#
33234.9680125,32245.739175,34200.94874375
#
33234.9680125,32245.739175,34200.94874375
#
31429.5305125,30652.284096875,34331.2339
33234.9680125,32245.739175,34200.94874375
33234.9680125,32245.739175,34200.94874375
#
31429.5305125,30652.284096875,34331.2339
33234.9680125,32245.739175,34200.94874375
33234.9680125,32245.739175,34200.94874375
#
31429.5305125,30652.284096875,34331.2339
33234.9680125,32245.739175,34200.94874375
33234.9680125,32245.739175,34200.94874375
#
31429.5305125,30652.284096875,34331.2339
33234.9680125,32245.739175,34200.94874375
33234.9680125,32245.739175,34200.94874375
#
30354.747309375,29547.725503125,32532.927259375
#
30354.747309375,29547.725503125,32532.927259375
#
30354.747309375,29547.725503125,32532.927259375
#
30354.747309375,29547.725503125,32532.927259375
#
30354.747309375,29547.725503125,32532.927259375
#
30500.950434375,29665.678628125,32221.87061875
30354.747309375,29547.725503125,32532.927259375
#
30500.950434375,29665.678628125,32221.87061875
30354.747309375,29547.725503125,32532.927259375
#
30500.950434375,29665.678628125,32221.87061875
30354.747309375,29547.725503125,32532.927259375
#
30500.950434375,29665.678628125,32221.87061875
30354.747309375,29547.725503125,32532.927259375
#
30500.950434375,29665.678628125,32221.87061875
30354.747309375,29547.725503125,32532.927259375
#
30500.950434375,29665.678628125,32221.87061875
30354.747309375,29547.725503125,32532.927259375
#
30500.950434375,29665.678628125,32221.87061875
30354.747309375,29547.725503125,32532.927259375
#
30500.950434375,29665.678628125,32221.87061875
30354.747309375,29547.725503125,32532.927259375
#
30500.950434375,29665.678628125,32221.87061875
30354.747309375,29547.725503125,32532.927259375
#
30500.950434375,29665.678628125,32221.87061875
30354.747309375,29547.725503125,32532.927259375
#
30500.950434375,29665.678628125,32221.87061875
30203.805903125,29453.71183125,32254.1792125
#
30500.950434375,29665.678628125,32221.87061875
30203.805903125,29453.71183125,32254.1792125
#
30500.950434375,29665.678628125,32221.87061875
30203.805903125,29453.71183125,32254.1792125
#
30500.950434375,29665.678628125,32221.87061875
30203.805903125,29453.71183125,32254.1792125
#
30500.950434375,29665.678628125,32221.87061875
30203.805903125,29453.71183125,32254.1792125
#
30500.950434375,29665.678628125,32221.87061875
30203.805903125,29453.71183125,32254.1792125
#
30500.950434375,29665.678628125,32221.87061875
30203.805903125,29453.71183125,32254.1792125
#
30500.950434375,29665.678628125,32221.87061875
30203.805903125,29453.71183125,32254.1792125
#
30500.950434375,29665.678628125,32221.87061875
30203.805903125,29453.71183125,32254.1792125
#
30500.950434375,29665.678628125,32221.87061875
30203.805903125,29453.71183125,32254.1792125
#
29957.223871875,29185.248940625,32478.767103125
30203.805903125,29453.71183125,32254.1792125
30500.950434375,29665.678628125,32221.87061875
#
29957.223871875,29185.248940625,32478.767103125
30203.805903125,29453.71183125,32254.1792125
30500.950434375,29665.678628125,32221.87061875
#
29957.223871875,29185.248940625,32478.767103125
30203.805903125,29453.71183125,32254.1792125
30500.950434375,29665.678628125,32221.87061875
#
29957.223871875,29185.248940625,32478.767103125
30203.805903125,29453.71183125,32254.1792125
30500.950434375,29665.678628125,32221.87061875
#
29957.223871875,29185.248940625,32478.767103125
30203.805903125,29453.71183125,32254.1792125
30500.950434375,29665.678628125,32221.87061875
#
29957.223871875,29185.248940625,32478.767103125
30203.805903125,29453.71183125,32254.1792125
30500.950434375,29665.678628125,32221.87061875
#
29957.223871875,29185.248940625,32478.767103125
30203.805903125,29453.71183125,32254.1792125
30500.950434375,29665.678628125,32221.87061875
#
29957.223871875,29185.248940625,32478.767103125
30203.805903125,29453.71183125,32254.1792125
30500.950434375,29665.678628125,32221.87061875
30910.387934375,30024.864175,32144.4448375
#
29957.223871875,29185.248940625,32478.767103125
29957.223871875,29185.248940625,32478.767103125
30203.805903125,29453.71183125,32254.1792125
30500.950434375,29665.678628125,32221.87061875
30910.387934375,30024.864175,32144.4448375
#
29957.223871875,29185.248940625,32478.767103125
29957.223871875,29185.248940625,32478.767103125
30203.805903125,29453.71183125,32254.1792125
30500.950434375,29665.678628125,32221.87061875
30910.387934375,30024.864175,32144.4448375
#
29957.223871875,29185.248940625,32478.767103125
29957.223871875,29185.248940625,32478.767103125
30203.805903125,29453.71183125,32254.1792125
30500.950434375,29665.678628125,32221.87061875
30910.387934375,30024.864175,32144.4448375
#
29957.223871875,29185.248940625,32478.767103125
29957.223871875,29185.248940625,32478.767103125
30203.805903125,29453.71183125,32254.1792125
30500.950434375,29665.678628125,32221.87061875
30910.387934375,30024.864175,32144.4448375
#
29826.2180125,29005.862221875,32110.626478125
#
29826.2180125,29005.862221875,32110.626478125
#
29826.2180125,29005.862221875,32110.626478125
#
29826.2180125,29005.862221875,32110.626478125
#
29826.2180125,29005.862221875,32110.626478125
#
29826.2180125,29005.862221875,32110.626478125
#
29826.2180125,29005.862221875,32110.626478125
#
29826.2180125,29005.862221875,32110.626478125
30237.075434375,29372.643471875,31955.255384375
#
29826.2180125,29005.862221875,32110.626478125
30237.075434375,29372.643471875,31955.255384375
#
29826.2180125,29005.862221875,32110.626478125
30237.075434375,29372.643471875,31955.255384375
#
29826.2180125,29005.862221875,32110.626478125
30237.075434375,29372.643471875,31955.255384375
#
