[43337.28515625, 21078.084246875, 8294.6356609375]	124167,12,84,4,579,157,1514,0.1875	 50 R1: 0 3 9 1 3 4 11 7 5 1 6 10 5 1 7 8 1 6 4 10 6 10 1 8 1 5 3 0  R2: 0 11 6 3 6 2 9 1 8 7 10 6 4 2 6 0  R3: 0 10 6 5 10 7 5 2 9 2 5 9 2 4 10 3 4 7 5 1 7 10 7 3 10 6 10 0  R4: 0 2 5 1 8 1 8 6 9 11 0  
[44015.05078125, 21795.94166875, 7454.71866875]	122847,12,84,4,609,151,1490,0.125	 50 R1: 0 3 9 1 3 4 11 7 5 1 6 10 5 1 7 8 1 6 4 10 6 10 1 8 1 5 3 0  R2: 0 11 6 3 6 2 9 1 8 7 10 6 4 2 6 0  R3: 0 10 5 6 7 5 10 2 9 2 5 9 2 4 10 3 4 7 5 1 7 10 7 3 6 10 0  R4: 0 2 5 1 8 1 8 6 9 11 0  
[44084.9296875, 21707.377215625, 7456.91349296875]	124347,12,84,4,604,155,1491,0.125	 50 R1: 0 3 9 1 3 4 11 7 5 1 6 10 5 1 7 8 1 6 4 10 6 10 1 8 1 5 3 0  R2: 0 11 6 3 6 2 9 1 8 7 10 6 4 2 6 0  R3: 0 10 5 6 7 5 10 2 9 2 5 9 2 4 10 3 4 7 5 1 7 10 7 3 10 6 10 0  R4: 0 2 5 1 8 1 8 6 9 11 0  
[43267.40234375, 21166.646746875, 8292.441325]	122667,12,84,4,584,153,1513,0.1875	 50 R1: 0 3 9 1 3 4 11 7 5 1 6 10 5 1 7 8 1 6 4 10 6 10 1 8 1 5 3 0  R2: 0 11 6 3 6 2 9 1 8 7 10 6 4 2 6 0  R3: 0 10 6 5 10 7 5 2 9 2 5 9 2 4 10 3 4 7 5 1 7 10 7 3 6 10 0  R4: 0 2 5 1 8 1 8 6 9 11 0  
[49137.00390625, 25717.400653125, 7198.96866875]	126107,13,69,4,751,160,1377,0.0625	 50 R1: 0 3 9 1 3 4 11 5 1 7 6 10 5 1 7 8 1 6 4 10 6 10 1 8 1 5 3 0  R2: 0 11 6 3 6 2 9 7 1 8 10 6 4 2 6 0  R3: 0 10 5 2 5 1 8 1 8 6 10 9 3 4 11 0  R4: 0 7 5 2 9 2 5 9 10 4 2 7 10 5 3 7 1 3 6 10 0  
[43261.59765625, 20086.935809375, 9308.6053875]	127578,9,71,5,541,168,1558,0.25	 50 R1: 0 3 9 1 4 3 5 1 2 10 9 7 10 5 2 9 7 6 4 8 1 8 6 10 3 0  R2: 0 6 8 6 10 8 1 7 10 5 1 10 2 6 1 5 0  R3: 0 10 6 5 10 1 7 8 1 2 5 7 9 1 11 5 7 10 6 0  R4: 0 2 5 11 2 9 7 9 2 11 6 4 3 4 6 0  R5: 0 7 6 4 3 10 0  
[44704.73046875, 21476.927996875, 7525.16251640625]	130741,6,67,4,591,189,1493,0.125	 50 R1: 0 3 9 1 4 3 5 1 2 10 9 7 10 5 2 9 7 6 4 8 1 8 6 10 3 0  R2: 0 6 8 6 10 8 7 10 1 5 1 10 2 6 1 5 0  R3: 0 10 6 5 10 1 7 8 2 1 5 7 1 9 11 5 7 10 6 7 6 4 3 10 0  R4: 0 2 5 11 2 9 7 9 2 11 4 3 6 3 4 0  
[43576.62890625, 20784.381121875, 8324.87491875]	127950,6,67,4,567,184,1522,0.1875	 50 R1: 0 3 9 1 4 3 5 1 2 10 9 7 10 5 2 9 7 6 4 8 1 8 6 10 3 0  R2: 0 6 8 6 10 8 1 7 10 5 1 10 2 6 1 5 0  R3: 0 2 5 11 2 9 7 9 2 11 4 3 6 3 4 0  R4: 0 5 10 6 1 7 8 2 1 5 7 1 9 11 5 7 10 6 7 6 4 3 10 0  
[44061.61328125, 20418.845965625, 8651.6298015625]	130625,9,71,5,550,183,1534,0.19999999999999996	 50 R1: 0 3 9 1 4 3 5 1 2 5 10 9 10 7 2 9 7 6 4 8 1 8 6 10 3 0  R2: 0 6 8 6 10 8 7 10 1 5 1 10 2 6 1 5 0  R3: 0 10 6 5 10 1 7 8 1 2 5 1 7 9 11 5 7 10 6 0  R4: 0 2 5 11 2 9 7 9 2 11 6 4 3 4 6 0  R5: 0 7 6 4 3 10 0  
[43412.50390625, 20061.060809375, 9321.9579265625]	128989,9,71,5,538,174,1555,0.25	 50 R1: 0 3 9 1 4 3 5 1 2 10 9 7 10 5 2 9 7 6 4 8 1 8 6 10 3 0  R2: 0 6 8 6 10 8 1 7 10 5 1 10 2 6 1 5 0  R3: 0 10 6 5 10 1 7 8 1 2 5 7 1 9 11 5 7 10 6 0  R4: 0 2 5 11 2 9 7 9 2 11 6 4 3 4 6 0  R5: 0 7 6 4 3 10 0  
