[17838.744140625, 26727.01171875, 42368.03125]
[17598.26171875, 26315.9140625, 41572.2265625]
[17354.513671875, 23468.44140625, 36498.28125]
[18210.76953125, 28936.38671875, 46177.5]
[16395.90234375, 23974.056640625, 37478.578125]
[17239.83984375, 26445.873046875, 41780.05859375]
[18308.875, 25576.501953125, 40037.1875]
[16482.064453125, 24980.83203125, 39561.7421875]
[16756.083984375, 25317.162109375, 40201.01171875]
[16880.583984375, 20140.919921875, 31098.060546875]
[16384.5546875, 22939.10546875, 35729.65234375]
[17666.1640625, 20822.5859375, 32041.375]
[17514.91015625, 27135.984375, 43015.51171875]
[15952.259765625, 24423.123046875, 38793.98046875]
[18222.80859375, 23017.0390625, 35884.6484375]
[17299.30078125, 20795.009765625, 32167.787109375]
[18164.9296875, 25910.7578125, 40584.4140625]
[17761.947265625, 27374.544921875, 43352.84375]
[17517.859375, 29783.166015625, 47329.59375]
[17709.435546875, 24908.732421875, 38834.44140625]
[17937.57421875, 27951.767578125, 44342.61328125]
[15802.6474609375, 20398.046875, 31547.962890625]
[17093.44140625, 25898.54296875, 40301.40234375]
[16292.146484375, 25079.97265625, 39473.98828125]
[17956.4453125, 25248.791015625, 39784.6953125]
[18228.326171875, 28376.109375, 44872.21875]
[16937.3828125, 24072.470703125, 37715.84375]
[17284.111328125, 23849.732421875, 37234.1015625]
[18613.060546875, 19871.04296875, 30637.22265625]
[16757.5859375, 20376.31640625, 31415.23828125]
[17559.544921875, 32056.880859375, 51499.0703125]
[18118.291015625, 23575.744140625, 36796.82421875]
[17534.6640625, 23136.88671875, 36258.3984375]
[17709.453125, 26143.5078125, 40900.015625]
[18866.57421875, 25425.765625, 39777.5703125]
[18296.6953125, 28801.296875, 45366.5625]
[17453.107421875, 21804.361328125, 33855.1953125]
[18694.26171875, 14159.3310546875, 20788.228515625]
[18335.375, 25985.619140625, 40975.7421875]
[16579.095703125, 26298.30078125, 41545.97265625]
[17204.890625, 26302.3046875, 41701.10546875]
[16962.939453125, 24653.2578125, 38598.8359375]
[18323.603515625, 23524.263671875, 36700.65625]
[15767.5029296875, 22260.232421875, 34672.3671875]
[15937.310546875, 23679.111328125, 37256.46484375]
[16531.923828125, 19166.13671875, 29427.7421875]
[17295.490234375, 21162.48828125, 32994.25390625]
[18578.7109375, 25863.107421875, 40703.0]
[17576.056640625, 26962.421875, 42967.4453125]
[19016.931640625, 31728.138671875, 50929.9375]
[18392.103515625, 30718.099609375, 48719.52734375]
[18242.283203125, 23523.435546875, 36855.28515625]
[16978.69140625, 27251.861328125, 43355.984375]
[16800.583984375, 20364.86328125, 31637.1875]
[16907.5859375, 22442.083984375, 35090.90234375]
[15966.0576171875, 27487.939453125, 43603.0703125]
[18243.458984375, 24181.0625, 37713.2421875]
[19559.41015625, 22244.630859375, 34749.4921875]
[16191.0908203125, 25028.64453125, 39075.15625]
[17628.7421875, 22450.326171875, 35114.62109375]
[17522.90234375, 27873.3359375, 43986.87109375]
[15792.4775390625, 25005.87890625, 39174.52734375]
[16488.90234375, 18853.333984375, 28895.693359375]
[17898.15234375, 21830.869140625, 34146.30078125]
[18049.306640625, 27234.09765625, 43175.19921875]
[16955.9140625, 21117.93359375, 32829.73046875]
[18319.103515625, 23007.015625, 36155.9765625]
[16999.09375, 27734.935546875, 43821.921875]
[16912.7265625, 22116.076171875, 34487.31640625]
[16069.88671875, 23056.119140625, 35982.3125]
[16981.646484375, 21537.189453125, 33586.125]
[16842.3046875, 22503.037109375, 35146.48828125]
[17589.4296875, 21208.12890625, 32994.12109375]
[17015.103515625, 23265.48828125, 36492.328125]
[18139.6953125, 25306.029296875, 39716.6171875]
[18252.171875, 20617.001953125, 31602.458984375]
[16782.759765625, 27083.96875, 42623.26953125]
[16529.587890625, 22139.54296875, 34302.484375]
[16566.0, 26567.263671875, 41433.9765625]
[17884.560546875, 26619.8828125, 42153.4921875]
[18270.32421875, 23158.9453125, 36087.76171875]
[19712.421875, 26151.060546875, 41315.5546875]
[18828.3828125, 22791.119140625, 35497.3046875]
[17245.59765625, 25961.22265625, 40950.2734375]
[18639.5, 21386.1484375, 33487.34765625]
[17832.322265625, 23926.337890625, 37421.828125]
[18341.501953125, 22728.078125, 35470.0625]
[17863.65234375, 20682.82421875, 31718.185546875]
[17664.470703125, 21761.376953125, 33762.64453125]
[16172.9404296875, 19423.861328125, 29956.1796875]
[16044.6484375, 20068.400390625, 31119.380859375]
[16421.978515625, 21822.71875, 33758.4296875]
[17661.40234375, 26523.8359375, 41999.9140625]
[17464.80859375, 28434.837890625, 45478.09375]
[17481.818359375, 25933.84375, 41079.0703125]
[17329.46484375, 24466.861328125, 38182.25]
[17987.1171875, 23166.279296875, 36064.69921875]
[17632.27734375, 21450.744140625, 33264.0390625]
[18011.841796875, 26976.048828125, 42704.7109375]
[16511.271484375, 24018.861328125, 37813.2109375]
[17838.744140625, 26727.01171875, 42368.03125]
[17598.26171875, 26315.9140625, 41572.2265625]
[17354.513671875, 23468.44140625, 36498.28125]
[18210.76953125, 28936.38671875, 46177.5]
[16395.90234375, 23974.056640625, 37478.578125]
[17239.83984375, 26445.873046875, 41780.05859375]
[18308.875, 25576.501953125, 40037.1875]
[16482.064453125, 24980.83203125, 39561.7421875]
[16756.083984375, 25317.162109375, 40201.01171875]
[16880.583984375, 20140.919921875, 31098.060546875]
[16384.5546875, 22939.10546875, 35729.65234375]
[17666.1640625, 20822.5859375, 32041.375]
[17514.91015625, 27135.984375, 43015.51171875]
[15952.259765625, 24423.123046875, 38793.98046875]
