#
14874.599609375,75000.0,1812.0
16624.80078125,49250.0,1320.0
16625.30078125,39300.0,1872.0
15635.099609375,40400.0,1848.0
16478.900390625,41800.0,1632.0
14988.900390625,48750.0,1764.0
15455.400390625,47600.0,1872.0
17182.900390625,35550.0,1536.0
17072.19921875,39000.0,1872.0
#
14696.900390625,65850.0,1896.0
17072.19921875,39000.0,1872.0
16624.80078125,49250.0,1320.0
15635.099609375,40400.0,1848.0
15635.099609375,40400.0,1848.0
16625.30078125,39300.0,1872.0
14988.900390625,48750.0,1764.0
17182.900390625,35550.0,1536.0
#
14254.0,59600.0,1956.0
17072.19921875,39000.0,1872.0
16624.80078125,49250.0,1320.0
15635.099609375,40400.0,1848.0
15635.099609375,40400.0,1848.0
16625.30078125,39300.0,1872.0
14988.900390625,48750.0,1764.0
17182.900390625,35550.0,1536.0
#
14254.0,59600.0,1956.0
17072.19921875,39000.0,1872.0
16624.80078125,49250.0,1320.0
15635.099609375,40400.0,1848.0
15635.099609375,40400.0,1848.0
14988.900390625,48750.0,1764.0
16625.30078125,39300.0,1872.0
16625.30078125,39300.0,1872.0
17182.900390625,35550.0,1536.0
#
14254.0,59600.0,1956.0
16624.80078125,49250.0,1320.0
15635.099609375,40400.0,1848.0
16379.2001953125,38500.0,1872.0
16379.2001953125,38500.0,1872.0
14988.900390625,48750.0,1764.0
17182.900390625,35550.0,1536.0
#
14254.0,59600.0,1956.0
16624.80078125,49250.0,1320.0
15635.099609375,40400.0,1848.0
16379.2001953125,38500.0,1872.0
16379.2001953125,38500.0,1872.0
14988.900390625,48750.0,1764.0
17182.900390625,35550.0,1536.0
#
14254.0,59600.0,1956.0
16624.80078125,49250.0,1320.0
15635.099609375,40400.0,1848.0
16379.2001953125,38500.0,1872.0
17182.900390625,35550.0,1536.0
14988.900390625,48750.0,1764.0
#
14254.0,59600.0,1956.0
16624.80078125,49250.0,1320.0
15635.099609375,40400.0,1848.0
16379.2001953125,38500.0,1872.0
17182.900390625,35550.0,1536.0
17182.900390625,35550.0,1536.0
14988.900390625,48750.0,1764.0
#
14254.0,59600.0,1956.0
17182.900390625,35550.0,1536.0
16624.80078125,49250.0,1320.0
