[119761.0, 125.0, 151.0, 5.0, 1012.0, 163.0, 1253.0, 0.19999999999999996]
[119845.0, 125.0, 151.0, 5.0, 1006.0, 163.0, 1259.0, 0.19999999999999996]
[120004.0, 123.0, 156.0, 5.0, 1026.0, 163.0, 1238.0, 0.19999999999999996]
[120088.0, 123.0, 156.0, 5.0, 1020.0, 163.0, 1244.0, 0.19999999999999996]
[120110.0, 125.0, 151.0, 5.0, 1018.0, 163.0, 1247.0, 0.19999999999999996]
[120706.0, 125.0, 151.0, 5.0, 1003.0, 163.0, 1270.0, 0.19999999999999996]
[122042.0, 125.0, 151.0, 6.0, 962.0, 153.0, 1313.0, 0.375]
[121152.0, 125.0, 151.0, 5.0, 984.0, 162.0, 1287.0, 0.25]
[120797.0, 125.0, 151.0, 6.0, 977.0, 152.0, 1299.0, 0.33333333333333337]
[124698.0, 122.0, 151.0, 7.0, 877.0, 155.0, 1383.0, 0.4642857142857143]
[122727.0, 121.0, 133.0, 5.0, 996.0, 167.0, 1261.0, 0.25]
[123350.0, 125.0, 151.0, 6.0, 982.0, 149.0, 1297.0, 0.33333333333333337]
[122796.0, 121.0, 154.0, 6.0, 963.0, 155.0, 1306.0, 0.375]
[124035.0, 121.0, 127.0, 5.0, 1016.0, 163.0, 1245.0, 0.19999999999999996]
[124432.0, 122.0, 151.0, 7.0, 900.0, 157.0, 1358.0, 0.4285714285714286]
[123367.0, 122.0, 151.0, 6.0, 938.0, 161.0, 1324.0, 0.33333333333333337]
[123453.0, 122.0, 151.0, 7.0, 892.0, 154.0, 1369.0, 0.4285714285714286]
[123435.0, 125.0, 151.0, 6.0, 979.0, 165.0, 1284.0, 0.33333333333333337]
[124815.0, 138.0, 158.0, 7.0, 937.0, 155.0, 1339.0, 0.4285714285714286]
[124703.0, 122.0, 151.0, 7.0, 897.0, 151.0, 1367.0, 0.4642857142857143]
[124903.0, 122.0, 151.0, 7.0, 897.0, 148.0, 1370.0, 0.4642857142857143]
[124898.0, 122.0, 151.0, 7.0, 877.0, 152.0, 1386.0, 0.4642857142857143]
[124850.0, 122.0, 151.0, 7.0, 890.0, 149.0, 1376.0, 0.4642857142857143]
[124551.0, 138.0, 158.0, 7.0, 909.0, 154.0, 1368.0, 0.4285714285714286]
[125162.0, 122.0, 151.0, 7.0, 905.0, 153.0, 1357.0, 0.4642857142857143]
[125530.0, 122.0, 151.0, 7.0, 888.0, 158.0, 1369.0, 0.4642857142857143]
[125531.0, 122.0, 151.0, 7.0, 869.0, 159.0, 1387.0, 0.4642857142857143]
[125652.0, 118.0, 154.0, 7.0, 878.0, 154.0, 1379.0, 0.4642857142857143]
[125916.0, 118.0, 154.0, 7.0, 906.0, 155.0, 1350.0, 0.4642857142857143]
[125800.0, 122.0, 151.0, 7.0, 932.0, 161.0, 1322.0, 0.4642857142857143]
[125141.0, 120.0, 156.0, 7.0, 891.0, 152.0, 1371.0, 0.4642857142857143]
[125494.0, 122.0, 151.0, 7.0, 876.0, 158.0, 1381.0, 0.4642857142857143]
[125871.0, 122.0, 151.0, 8.0, 891.0, 152.0, 1372.0, 0.5]
[126260.0, 138.0, 158.0, 7.0, 922.0, 153.0, 1356.0, 0.4642857142857143]
[127983.0, 138.0, 158.0, 7.0, 975.0, 157.0, 1303.0, 0.3928571428571429]
[129352.0, 96.0, 141.0, 6.0, 900.0, 153.0, 1330.0, 0.375]
[126276.0, 138.0, 153.0, 7.0, 922.0, 152.0, 1357.0, 0.4642857142857143]
[129236.0, 138.0, 164.0, 8.0, 940.0, 152.0, 1339.0, 0.46875]
[130892.0, 138.0, 148.0, 8.0, 941.0, 139.0, 1358.0, 0.5]
[131061.0, 66.0, 148.0, 8.0, 912.0, 202.0, 1262.0, 0.4375]
