129455,74,114,9,5,657,133,963,0.35	
142410,74,117,8,7,692,126,1102,0.4642857142857143	
128608,74,112,7,5,798,131,931,0.25	
169639,72,129,5,9,680,125,1265,0.5833333333333333	
146639,23,69,4,6,834,111,932,0.33333333333333337	
160018,107,151,3,9,743,140,1390,0.5	
128828,163,88,11,4,936,128,857,0.25	
145981,82,114,4,6,873,106,1269,0.375	
150616,54,133,6,8,830,135,917,0.46875	
152869,74,142,7,8,822,122,1032,0.53125	
162077,27,124,2,8,843,154,1026,0.4375	
136744,122,134,8,6,922,143,821,0.33333333333333337	
144101,78,141,3,6,912,123,1207,0.375	
150188,121,105,1,6,893,161,1362,0.375	
144165,99,139,6,7,905,123,1019,0.3928571428571429	
140165,105,139,4,7,906,156,1205,0.3928571428571429	
164752,148,133,7,12,791,123,1209,0.5625	
136071,205,84,9,6,962,104,981,0.33333333333333337	
160014,82,120,3,8,892,125,1270,0.46875	
152716,170,133,4,10,867,120,1139,0.575	
135592,217,139,6,6,951,177,1182,0.375	
135212,126,123,6,8,983,109,989,0.375	
148880,163,136,5,8,943,117,1029,0.4375	
157664,127,151,4,8,928,114,1238,0.4375	
140664,229,139,5,6,978,168,1205,0.33333333333333337	
143323,201,123,9,6,989,130,1148,0.375	
151023,164,143,7,7,972,86,1101,0.4285714285714286	
152502,169,138,4,9,930,124,1060,0.5555555555555556	
142680,126,94,4,7,998,149,1133,0.4642857142857143	
141650,185,67,3,6,1032,161,1176,0.29166666666666663	
145585,217,139,5,8,960,174,1176,0.46875	
177660,144,138,3,14,842,93,1431,0.5892857142857143	
167873,127,160,2,9,926,127,1253,0.5	
149333,175,133,4,10,959,135,1047,0.525	
141666,212,142,3,7,999,185,1244,0.4642857142857143	
168847,145,157,1,9,956,197,1244,0.38888888888888884	
159620,191,143,3,9,993,109,1095,0.4444444444444444	
156635,188,132,5,9,999,125,1111,0.4722222222222222	
144846,208,151,5,6,1054,165,1106,0.375	
149396,130,136,3,8,1040,146,1124,0.46875	
142268,173,103,3,7,1066,189,1136,0.3928571428571429	
164795,229,136,6,9,990,135,1059,0.4722222222222222	
154081,205,123,2,9,1021,133,1266,0.4722222222222222	
156923,250,133,3,11,969,123,1180,0.6136363636363636	
148185,126,125,1,6,1105,168,1170,0.33333333333333337	
151685,130,118,0,6,1111,159,1190,0.29166666666666663	
157226,169,142,3,10,1016,149,1185,0.5	
164895,175,133,1,11,1005,136,1319,0.5227272727272727	
164895,175,133,1,11,1005,136,1319,0.5227272727272727	
145252,145,138,2,7,1108,159,1145,0.4285714285714286	
153073,198,133,3,8,1075,156,1197,0.40625	
147148,130,131,1,6,1142,151,1122,0.33333333333333337	
162223,216,144,1,10,1031,116,1326,0.475	
149514,212,136,2,7,1102,157,1160,0.3928571428571429	
144830,248,143,5,7,1095,160,1115,0.4642857142857143	
167770,126,125,3,7,1110,152,1017,0.25	
156207,181,125,3,8,1080,157,1201,0.46875	
153916,164,95,3,8,1113,146,1063,0.46875	
156357,155,133,2,10,1072,165,1201,0.525	
144420,291,140,6,6,1148,165,1110,0.33333333333333337	
152966,174,127,2,8,1125,156,1159,0.4375	
155157,164,95,1,7,1153,164,1136,0.3571428571428571	
147088,311,140,5,6,1129,191,1065,0.41666666666666663	
164930,319,140,4,9,1055,143,1283,0.5277777777777778	
149933,233,130,1,7,1148,169,1161,0.3571428571428571	
151673,182,114,2,6,1184,168,1061,0.33333333333333337	
156263,168,99,1,7,1174,153,1129,0.3214285714285714	
155362,192,132,4,10,1103,146,1074,0.55	
157125,168,99,1,7,1175,157,1124,0.3214285714285714	
161547,165,118,2,9,1116,168,1055,0.5	
170532,193,167,2,10,1071,159,1228,0.475	
173847,230,129,4,11,1047,160,1147,0.5681818181818181	
153996,189,132,1,8,1153,168,1182,0.4375	
165957,164,132,1,10,1103,150,1190,0.55	
144015,256,150,7,7,1187,139,979,0.4285714285714286	
146713,250,98,5,5,1245,156,987,0.19999999999999996	
162423,176,130,1,9,1135,162,1176,0.5	
164523,191,153,4,11,1112,138,1119,0.4772727272727273	
163215,261,145,3,10,1117,134,1214,0.475	
164333,257,123,3,9,1134,132,1229,0.5	
155316,186,132,1,8,1181,155,1159,0.46875	
172371,223,142,2,10,1125,113,1119,0.5	
172242,296,141,6,9,1116,129,1143,0.5277777777777778	
163677,259,129,3,9,1149,129,1218,0.4722222222222222	
157018,172,136,2,8,1206,135,1103,0.40625	
153090,232,135,5,8,1198,147,996,0.4375	
175162,250,139,5,10,1120,149,1166,0.5	
171830,183,147,3,9,1163,114,1120,0.4722222222222222	
167387,320,141,4,7,1184,144,1106,0.3571428571428571	
171558,233,131,2,9,1152,156,1195,0.5	
168864,337,128,0,7,1176,167,1319,0.3571428571428571	
170936,315,133,5,8,1189,127,1192,0.40625	
155743,295,126,4,7,1235,125,1119,0.4642857142857143	
176005,337,128,0,9,1165,153,1344,0.4722222222222222	
174017,227,154,3,9,1209,145,1121,0.4444444444444444	
170310,334,123,3,10,1176,162,1234,0.525	
158615,381,145,3,10,1186,163,1323,0.525	
171390,333,127,1,9,1201,175,1257,0.5	
152924,299,150,6,7,1325,148,897,0.3928571428571429	
171806,237,153,2,9,1274,134,1105,0.41666666666666663	
