157304,216,149,3,6,1060,128,1235,0.20833333333333337	
165123,192,155,4,9,1078,134,1212,0.4444444444444444	
153116,195,94,5,6,1000,115,1105,0.25	
161763,201,133,4,8,945,103,1171,0.40625	
161831,219,134,4,7,978,113,1188,0.3214285714285714	
171569,289,145,3,9,1121,131,1083,0.5	
171648,196,128,2,8,1023,150,1240,0.46875	
180654,261,167,5,12,1072,107,1165,0.5416666666666667	
174588,360,167,5,10,1213,138,1064,0.525	
170427,203,157,3,9,1113,118,1110,0.33333333333333337	
178822,134,155,4,10,963,90,1046,0.4	
170754,156,153,2,10,982,135,1247,0.44999999999999996	
168414,195,161,5,9,908,127,1355,0.5277777777777778	
168414,195,161,5,9,908,127,1355,0.5277777777777778	
168414,195,161,5,9,908,127,1355,0.5277777777777778	
169090,208,161,4,8,999,120,1258,0.40625	
169797,203,161,5,9,968,127,1303,0.5	
172372,191,153,2,9,969,142,1303,0.4444444444444444	
173044,179,163,2,9,999,110,1247,0.41666666666666663	
173044,179,163,2,9,999,110,1247,0.41666666666666663	
166758,161,161,2,8,887,159,1363,0.40625	
159102,251,161,4,7,995,138,1182,0.3928571428571429	
172731,148,157,3,9,852,122,1345,0.4722222222222222	
162253,165,120,1,8,928,158,1384,0.46875	
153840,172,66,3,7,924,139,1365,0.4642857142857143	
166443,387,124,4,8,1249,118,1170,0.5	
171105,183,137,2,9,917,151,1279,0.41666666666666663	
163208,457,131,2,7,1219,161,1341,0.3928571428571429	
177172,223,141,2,7,1057,140,1285,0.3214285714285714	
181318,222,150,1,8,1102,142,1256,0.375	
184997,202,150,1,9,1087,140,1226,0.41666666666666663	
168301,210,153,1,8,1071,143,1286,0.34375	
161007,287,21,3,4,1123,141,1236,0.125	
163853,292,84,3,5,1136,119,1232,0.25	
173532,280,153,2,8,1113,133,1194,0.34375	
173617,240,153,2,10,1003,116,1236,0.42500000000000004	
173617,240,153,2,10,1003,116,1236,0.42500000000000004	
169193,334,156,4,8,1174,123,1064,0.40625	
176187,376,157,3,9,1214,134,1184,0.4722222222222222	
176187,376,157,3,9,1214,134,1184,0.4722222222222222	
177384,212,138,1,10,998,161,1324,0.55	
173007,212,138,1,9,1008,167,1308,0.5	
172560,212,135,2,7,988,168,1283,0.4642857142857143	
175961,212,131,1,9,997,170,1311,0.5	
167779,194,138,2,9,1034,141,1285,0.4722222222222222	
170793,178,138,2,9,1012,142,1285,0.4722222222222222	
170793,178,138,2,9,1012,142,1285,0.4722222222222222	
180479,163,135,1,11,1056,126,1126,0.4772727272727273	
169822,191,117,1,9,1091,126,1139,0.4444444444444444	
184496,192,144,0,12,1129,149,1225,0.5625	
182511,192,144,0,11,1147,153,1206,0.5227272727272727	
179594,192,144,0,10,1159,162,1185,0.475	
178816,184,144,0,10,1152,149,1187,0.5	
182795,207,156,2,11,948,158,1217,0.5454545454545454	
166040,208,66,1,6,1267,171,1089,0.33333333333333337	
164503,199,159,3,8,859,168,1163,0.53125	
164503,199,159,3,8,859,168,1163,0.53125	
165378,227,159,3,9,889,160,1184,0.5	
169903,267,157,2,10,1083,148,1207,0.5	
170200,267,157,2,10,1076,151,1211,0.525	
155840,254,163,2,7,1124,162,1042,0.3928571428571429	
166712,172,143,2,7,979,136,1226,0.3214285714285714	
166671,197,143,3,8,1054,134,1044,0.34375	
166671,197,143,3,8,1054,134,1044,0.34375	
166671,197,143,3,8,1054,134,1044,0.34375	
170727,172,163,2,9,870,128,1318,0.5277777777777778	
172969,295,167,2,10,1088,147,1234,0.44999999999999996	
172514,296,167,2,10,1110,144,1217,0.42500000000000004	
145572,343,73,3,6,1137,134,1305,0.33333333333333337	
145572,343,73,3,6,1137,134,1305,0.33333333333333337	
174715,266,144,3,10,1106,140,1255,0.475	
176876,376,156,2,9,1297,128,1087,0.41666666666666663	
176876,376,156,2,9,1297,128,1087,0.41666666666666663	
179262,291,156,3,10,1162,136,1230,0.475	
176876,376,156,2,9,1297,128,1087,0.41666666666666663	
176876,376,156,2,9,1297,128,1087,0.41666666666666663	
175477,272,150,3,9,1192,157,1174,0.4444444444444444	
176531,267,158,2,8,1263,153,1098,0.375	
163742,230,87,4,7,1069,145,1065,0.3571428571428571	
173775,260,163,1,11,1094,154,1264,0.4545454545454546	
161623,160,120,2,9,1056,187,1076,0.38888888888888884	
176362,212,132,0,10,1026,187,1318,0.44999999999999996	
158248,251,129,1,7,1180,181,1090,0.3571428571428571	
164941,274,138,1,7,1150,198,1116,0.3928571428571429	
167347,215,126,0,9,966,186,1382,0.5	
160900,234,126,0,7,1054,193,1324,0.4285714285714286	
160900,234,126,0,7,1054,193,1324,0.4285714285714286	
152707,228,128,0,5,1158,212,1193,0.15000000000000002	
156397,276,139,0,7,1307,197,1140,0.25	
156397,276,139,0,7,1307,197,1140,0.25	
181909,318,163,1,10,1191,166,1195,0.42500000000000004	
170519,148,160,1,8,1034,116,1159,0.375	
170519,148,160,1,8,1034,116,1159,0.375	
167159,127,160,1,9,1078,100,1237,0.41666666666666663	
173685,127,160,1,11,1057,128,1199,0.4772727272727273	
162887,157,178,1,9,1098,141,1172,0.4444444444444444	
165024,128,160,2,8,986,181,1102,0.40625	
171633,111,160,2,10,931,161,1150,0.5	
166305,101,161,1,11,816,144,1382,0.5681818181818181	
166305,101,161,1,11,816,144,1382,0.5681818181818181	
157522,175,158,0,9,1088,157,1256,0.4722222222222222	
157522,175,158,0,9,1088,157,1256,0.4722222222222222	
159470,100,158,1,10,919,130,1309,0.55	
169369,107,157,1,9,979,163,1227,0.4444444444444444	
160894,182,164,1,7,968,199,1295,0.4642857142857143	
173134,226,157,0,9,1148,139,1254,0.36111111111111116	
173134,226,157,0,9,1148,139,1254,0.36111111111111116	
167233,277,138,0,7,1205,142,1255,0.2857142857142857	
164781,347,85,0,7,1272,149,1260,0.25	
164781,347,85,0,7,1272,149,1260,0.25	
164781,347,85,0,7,1272,149,1260,0.25	
167048,347,128,0,8,1272,149,1260,0.3125	
176921,220,138,2,12,941,190,1322,0.5833333333333333	
176921,220,138,2,12,941,190,1322,0.5833333333333333	
168263,282,155,2,10,1099,189,1273,0.475	
155351,213,151,1,10,934,164,1287,0.5	
157217,322,131,1,10,1079,157,1288,0.5	
157217,322,131,1,10,1079,157,1288,0.5	
160449,219,96,0,7,1107,138,1305,0.3571428571428571	
158218,225,68,0,6,1110,153,1306,0.33333333333333337	
169881,211,149,2,8,981,139,1217,0.4375	
169881,211,149,2,8,981,139,1217,0.4375	
176535,209,115,1,9,988,113,1263,0.4444444444444444	
173037,275,137,0,9,1133,136,1342,0.4722222222222222	
173037,275,137,0,9,1133,136,1342,0.4722222222222222	
186335,366,151,3,12,1212,121,1187,0.5208333333333333	
186335,366,151,3,12,1212,121,1187,0.5208333333333333	
182359,366,151,3,11,1221,121,1178,0.4772727272727273	
182359,366,151,3,11,1221,121,1178,0.4772727272727273	
179128,359,151,3,9,1281,132,1082,0.4444444444444444	
178454,355,151,2,9,1289,143,994,0.41666666666666663	
170762,427,149,1,9,1338,152,1232,0.4444444444444444	
182034,283,159,1,12,1020,137,1295,0.6041666666666667	
179252,490,161,2,9,1433,118,1151,0.4444444444444444	
180339,257,135,1,11,1076,110,1271,0.4772727272727273	
182797,294,158,2,11,1151,132,1209,0.5	
182797,294,158,2,11,1151,132,1209,0.5	
186752,331,158,1,13,1144,131,1275,0.5576923076923077	
173249,310,158,1,9,1128,137,1361,0.4722222222222222	
168247,328,158,1,9,1212,146,1265,0.41666666666666663	
