[234415.0, 343.0, 181.0, 12.0, 2208.0, 356.0, 2353.0, 0.39583333333333337]
[246525.0, 485.0, 180.0, 9.0, 2243.0, 328.0, 2480.0, 0.25]
[244621.0, 366.0, 180.0, 12.0, 2160.0, 296.0, 2516.0, 0.33333333333333337]
[246578.0, 284.0, 159.0, 14.0, 1948.0, 310.0, 2576.0, 0.3214285714285714]
[249361.0, 226.0, 180.0, 13.0, 1928.0, 352.0, 2488.0, 0.3653846153846154]
[243840.0, 390.0, 146.0, 11.0, 2303.0, 356.0, 2351.0, 0.31818181818181823]
[249560.0, 192.0, 170.0, 13.0, 2143.0, 255.0, 2350.0, 0.40384615384615385]
[240910.0, 314.0, 181.0, 11.0, 2113.0, 286.0, 2476.0, 0.38636363636363635]
[248979.0, 229.0, 149.0, 11.0, 2170.0, 319.0, 2344.0, 0.38636363636363635]
[246437.0, 295.0, 165.0, 14.0, 1997.0, 293.0, 2563.0, 0.3571428571428571]
[250925.0, 163.0, 166.0, 13.0, 2082.0, 256.0, 2417.0, 0.40384615384615385]
[248235.0, 246.0, 157.0, 12.0, 2099.0, 288.0, 2404.0, 0.25]
[251483.0, 210.0, 150.0, 12.0, 2048.0, 304.0, 2414.0, 0.39583333333333337]
[253804.0, 227.0, 166.0, 13.0, 1898.0, 290.0, 2592.0, 0.3653846153846154]
[251490.0, 250.0, 144.0, 12.0, 2186.0, 313.0, 2331.0, 0.27083333333333337]
[248324.0, 244.0, 107.0, 10.0, 2203.0, 267.0, 2385.0, 0.30000000000000004]
[253868.0, 421.0, 185.0, 13.0, 2159.0, 271.0, 2553.0, 0.3846153846153846]
[248369.0, 447.0, 184.0, 9.0, 2314.0, 320.0, 2433.0, 0.25]
[250716.0, 135.0, 180.0, 14.0, 1943.0, 345.0, 2373.0, 0.3392857142857143]
[250994.0, 249.0, 152.0, 11.0, 2085.0, 340.0, 2355.0, 0.2272727272727273]
[241508.0, 161.0, 180.0, 13.0, 2035.0, 339.0, 2368.0, 0.28846153846153844]
[253731.0, 310.0, 181.0, 13.0, 2287.0, 316.0, 2287.0, 0.3846153846153846]
[251408.0, 246.0, 181.0, 13.0, 2222.0, 315.0, 2298.0, 0.32692307692307687]
[252902.0, 190.0, 180.0, 15.0, 1962.0, 316.0, 2441.0, 0.5]
[253369.0, 191.0, 145.0, 15.0, 2011.0, 291.0, 2458.0, 0.33333333333333337]
[248444.0, 253.0, 163.0, 11.0, 2157.0, 335.0, 2368.0, 0.31818181818181823]
[250458.0, 161.0, 154.0, 12.0, 2043.0, 320.0, 2334.0, 0.27083333333333337]
[254545.0, 294.0, 191.0, 15.0, 2029.0, 277.0, 2547.0, 0.43333333333333335]
[255025.0, 193.0, 180.0, 14.0, 1988.0, 328.0, 2432.0, 0.4285714285714286]
[255767.0, 251.0, 180.0, 13.0, 1918.0, 348.0, 2525.0, 0.40384615384615385]
[254830.0, 133.0, 160.0, 13.0, 1928.0, 258.0, 2514.0, 0.3846153846153846]
[252096.0, 367.0, 165.0, 11.0, 2056.0, 298.0, 2545.0, 0.36363636363636365]
[253789.0, 330.0, 108.0, 11.0, 2146.0, 298.0, 2448.0, 0.31818181818181823]
[256079.0, 244.0, 161.0, 15.0, 1884.0, 331.0, 2550.0, 0.41666666666666663]
[255810.0, 259.0, 161.0, 13.0, 2047.0, 313.0, 2468.0, 0.46153846153846156]
[252846.0, 317.0, 149.0, 12.0, 2330.0, 285.0, 2297.0, 0.33333333333333337]
[253252.0, 142.0, 180.0, 14.0, 1789.0, 314.0, 2558.0, 0.3928571428571429]
[254054.0, 240.0, 159.0, 11.0, 2136.0, 333.0, 2367.0, 0.40909090909090906]
[254937.0, 148.0, 166.0, 15.0, 1924.0, 298.0, 2485.0, 0.4666666666666667]
[251779.0, 307.0, 165.0, 9.0, 2062.0, 332.0, 2563.0, 0.3055555555555556]
[244921.0, 184.0, 148.0, 12.0, 2020.0, 326.0, 2369.0, 0.35416666666666663]
[251570.0, 259.0, 134.0, 11.0, 2178.0, 304.0, 2375.0, 0.2727272727272727]
[255748.0, 253.0, 180.0, 13.0, 2025.0, 323.0, 2430.0, 0.32692307692307687]
[256372.0, 142.0, 180.0, 15.0, 1789.0, 307.0, 2565.0, 0.41666666666666663]
[257218.0, 153.0, 160.0, 18.0, 1661.0, 276.0, 2748.0, 0.4444444444444444]
[254733.0, 340.0, 163.0, 15.0, 2199.0, 279.0, 2446.0, 0.3833333333333333]
[255383.0, 228.0, 170.0, 13.0, 2172.0, 319.0, 2351.0, 0.3653846153846154]
[251875.0, 148.0, 166.0, 14.0, 1913.0, 294.0, 2499.0, 0.4642857142857143]
[257027.0, 176.0, 158.0, 15.0, 1939.0, 317.0, 2489.0, 0.43333333333333335]
[256420.0, 244.0, 181.0, 16.0, 2117.0, 318.0, 2413.0, 0.46875]
[254944.0, 282.0, 152.0, 12.0, 2158.0, 310.0, 2373.0, 0.25]
[254693.0, 360.0, 163.0, 9.0, 2262.0, 396.0, 2285.0, 0.2222222222222222]
[255960.0, 178.0, 153.0, 15.0, 1970.0, 265.0, 2499.0, 0.44999999999999996]
[254894.0, 389.0, 173.0, 10.0, 2376.0, 333.0, 2298.0, 0.22499999999999998]
[256884.0, 215.0, 142.0, 13.0, 2169.0, 310.0, 2280.0, 0.23076923076923073]
[256568.0, 329.0, 163.0, 13.0, 2344.0, 330.0, 2290.0, 0.28846153846153844]
[258050.0, 313.0, 184.0, 13.0, 2222.0, 263.0, 2438.0, 0.3653846153846154]
[256108.0, 250.0, 180.0, 13.0, 1919.0, 288.0, 2584.0, 0.3846153846153846]
[256103.0, 213.0, 134.0, 12.0, 1836.0, 301.0, 2634.0, 0.33333333333333337]
[256756.0, 244.0, 170.0, 14.0, 1979.0, 303.0, 2535.0, 0.375]
[256222.0, 210.0, 176.0, 16.0, 2074.0, 285.0, 2441.0, 0.421875]
[258119.0, 134.0, 181.0, 14.0, 1932.0, 299.0, 2480.0, 0.375]
[259351.0, 222.0, 153.0, 14.0, 1994.0, 321.0, 2443.0, 0.3214285714285714]
[259195.0, 286.0, 191.0, 14.0, 2095.0, 287.0, 2474.0, 0.375]
[258551.0, 465.0, 163.0, 11.0, 2493.0, 284.0, 2271.0, 0.34090909090909094]
[252823.0, 220.0, 182.0, 13.0, 2217.0, 281.0, 2338.0, 0.34615384615384615]
[256302.0, 339.0, 154.0, 13.0, 2136.0, 287.0, 2495.0, 0.3653846153846154]
[261270.0, 332.0, 95.0, 11.0, 2077.0, 347.0, 2480.0, 0.31818181818181823]
[257485.0, 183.0, 158.0, 13.0, 1962.0, 347.0, 2407.0, 0.34615384615384615]
[257243.0, 177.0, 153.0, 12.0, 1966.0, 342.0, 2413.0, 0.33333333333333337]
[256509.0, 204.0, 153.0, 13.0, 1958.0, 341.0, 2463.0, 0.32692307692307687]
[258941.0, 201.0, 161.0, 14.0, 2169.0, 334.0, 2300.0, 0.3392857142857143]
[258545.0, 274.0, 135.0, 10.0, 2191.0, 336.0, 2342.0, 0.19999999999999996]
[257773.0, 224.0, 169.0, 15.0, 2036.0, 320.0, 2397.0, 0.30000000000000004]
[257960.0, 316.0, 167.0, 12.0, 2174.0, 360.0, 2324.0, 0.35416666666666663]
[257130.0, 282.0, 153.0, 12.0, 2169.0, 301.0, 2371.0, 0.25]
[263478.0, 187.0, 162.0, 13.0, 2136.0, 329.0, 2300.0, 0.42307692307692313]
[262917.0, 210.0, 180.0, 13.0, 2131.0, 276.0, 2381.0, 0.3846153846153846]
[264326.0, 523.0, 155.0, 12.0, 2460.0, 330.0, 2291.0, 0.1875]
[261868.0, 216.0, 178.0, 13.0, 2031.0, 293.0, 2443.0, 0.34615384615384615]
[263596.0, 157.0, 180.0, 16.0, 2096.0, 275.0, 2365.0, 0.359375]
[260535.0, 200.0, 153.0, 15.0, 1961.0, 303.0, 2510.0, 0.3666666666666667]
[265890.0, 321.0, 170.0, 13.0, 2314.0, 291.0, 2311.0, 0.32692307692307687]
[260914.0, 309.0, 167.0, 11.0, 2308.0, 353.0, 2247.0, 0.2954545454545454]
[258596.0, 214.0, 164.0, 15.0, 2049.0, 305.0, 2393.0, 0.43333333333333335]
[257114.0, 267.0, 159.0, 15.0, 2270.0, 361.0, 2230.0, 0.4]
[263914.0, 309.0, 185.0, 12.0, 2032.0, 317.0, 2528.0, 0.27083333333333337]
[260392.0, 189.0, 164.0, 14.0, 1890.0, 315.0, 2517.0, 0.4107142857142857]
[264722.0, 239.0, 162.0, 15.0, 1923.0, 288.0, 2575.0, 0.41666666666666663]
[264428.0, 327.0, 169.0, 12.0, 2246.0, 303.0, 2366.0, 0.35416666666666663]
[251174.0, 325.0, 188.0, 17.0, 2042.0, 309.0, 2559.0, 0.42647058823529416]
[250086.0, 281.0, 164.0, 11.0, 2136.0, 293.0, 2455.0, 0.2954545454545454]
[259414.0, 208.0, 160.0, 14.0, 2055.0, 263.0, 2441.0, 0.4464285714285714]
[262444.0, 502.0, 159.0, 13.0, 2181.0, 286.0, 2572.0, 0.2692307692307693]
[261445.0, 329.0, 178.0, 14.0, 2149.0, 264.0, 2482.0, 0.3928571428571429]
[268455.0, 203.0, 180.0, 13.0, 2214.0, 318.0, 2281.0, 0.3076923076923077]
[265048.0, 281.0, 189.0, 17.0, 1915.0, 262.0, 2645.0, 0.4558823529411765]
[266892.0, 366.0, 172.0, 14.0, 2321.0, 302.0, 2338.0, 0.3214285714285714]
[265277.0, 263.0, 158.0, 13.0, 1950.0, 307.0, 2556.0, 0.42307692307692313]
[266794.0, 416.0, 174.0, 10.0, 2313.0, 366.0, 2282.0, 0.275]
[263588.0, 221.0, 170.0, 13.0, 2021.0, 304.0, 2484.0, 0.32692307692307687]
[267640.0, 320.0, 175.0, 14.0, 2270.0, 317.0, 2267.0, 0.3392857142857143]
[269862.0, 387.0, 131.0, 11.0, 2349.0, 332.0, 2347.0, 0.25]
[256074.0, 249.0, 159.0, 13.0, 1979.0, 292.0, 2552.0, 0.32692307692307687]
[254258.0, 281.0, 169.0, 13.0, 2074.0, 277.0, 2474.0, 0.42307692307692313]
[270060.0, 213.0, 182.0, 14.0, 1917.0, 256.0, 2600.0, 0.4821428571428571]
[266302.0, 388.0, 170.0, 13.0, 2446.0, 297.0, 2235.0, 0.34615384615384615]
[263424.0, 360.0, 155.0, 15.0, 2183.0, 290.0, 2430.0, 0.3666666666666667]
[268881.0, 407.0, 155.0, 15.0, 2304.0, 301.0, 2369.0, 0.31666666666666665]
[265379.0, 225.0, 172.0, 12.0, 2079.0, 287.0, 2412.0, 0.375]
[265202.0, 340.0, 167.0, 16.0, 2239.0, 265.0, 2369.0, 0.40625]
[265389.0, 183.0, 187.0, 15.0, 2111.0, 283.0, 2365.0, 0.35]
[262697.0, 200.0, 170.0, 15.0, 2162.0, 267.0, 2340.0, 0.41666666666666663]
[266846.0, 263.0, 178.0, 13.0, 2297.0, 328.0, 2227.0, 0.2692307692307693]
[274041.0, 402.0, 180.0, 14.0, 2290.0, 221.0, 2460.0, 0.3928571428571429]
[275607.0, 342.0, 175.0, 14.0, 2322.0, 306.0, 2314.0, 0.2857142857142857]
[275834.0, 251.0, 162.0, 14.0, 2017.0, 289.0, 2471.0, 0.3035714285714286]
[267109.0, 339.0, 174.0, 11.0, 2087.0, 265.0, 2573.0, 0.31818181818181823]
[264781.0, 221.0, 163.0, 12.0, 2055.0, 288.0, 2423.0, 0.41666666666666663]
[277441.0, 337.0, 166.0, 12.0, 2144.0, 253.0, 2504.0, 0.27083333333333337]
