[3.114466905593872, 1.3201030492782593]	296920.0,458.0,172.0,20.0,2275.0,266.0,2468.0,0.7677123506699032	 0.5090823280228381,0.4394736842105263,0.6701030927835051,0.7857142857142857,0.3937341236240474,0.21875,0.65,0.8374499560680999	 100 R1: 0 1 3 1 5 1 2 8 6 1 2 8 5 1 10 1 2 1 4 1 5 11 0  R2: 0 9 8 11 7 10 3 9 10 3 5 6 1 4 9 5 10 6 7 6 10 11 4 6 5 8 9 1 0  R3: 0 9 6 0  R4: 0 10 1 6 4 0  R5: 0 9 7 0  R6: 0 9 1 8 11 0  R7: 0 2 5 2 9 8 6 2 8 5 8 1 6 10 6 8 10 3 4 3 5 9 1 10 0  R8: 0 10 4 7 0  R9: 0 3 5 7 3 5 7 6 9 4 6 2 9 11 2 9 10 0  R10: 0 11 6 0  R11: 0 8 3 2 0  R12: 0 5 7 8 1 5 6 0  R13: 0 7 2 0  R14: 0 1 3 4 10 8 0  R15: 0 11 6 5 2 7 8 7 2 1 6 5 6 4 9 1 10 0  R16: 0 7 3 0  R17: 0 4 3 0  R18: 0 4 6 8 0  R19: 0 2 6 8 0  R20: 0 4 3 4 1 0  
[2.807994842529297, 0.8904884457588196]	284014.0,565.0,154.0,13.0,2604.0,272.0,2263.0,0.6636512791175262	 0.36051892439451144,0.5802631578947368,0.4845360824742268,0.2857142857142857,0.672311600338696,0.24553571428571427,0.40595238095238095,0.4109505444132777	 100 R1: 0 5 2 9 0  R2: 0 1 3 1 5 1 2 8 6 1 2 8 5 1 10 1 2 1 4 1 5 11 0  R3: 0 9 8 11 7 10 3 6 9 10 5 6 1 10 6 9 4 3 5 6 10 11 6 5 8 9 0  R4: 0 9 10 6 8 9 1 2 9 4 8 10 1 8 5 7 6 9 0  R5: 0 2 5 2 4 7 6 0  R6: 0 5 7 0  R7: 0 3 10 5 10 7 3 5 6 2 9 4 10 3 7 6 8 5 2 8 3 2 10 6 0  R8: 0 7 1 4 6 10 8 1 6 9 2 7 5 4 1 2 8 6 5 9 11 6 3 4 0  R9: 0 7 1 7 2 0  R10: 0 6 4 0  R11: 0 11 9 11 4 3 8 5 7 6 7 6 1 9 1 10 3 0  R12: 0 5 1 2 0  R13: 0 4 3 4 0  
[3.055164337158203, 1.4894574880599976]	281595.0,544.0,183.0,16.0,2347.0,333.0,2515.0,0.6973028273809524	 0.33267335850446633,0.5526315789473685,0.7835051546391752,0.5,0.45469940728196445,0.5178571428571429,0.705952380952381,0.5488730674232504	 100 R1: 0 9 5 2 7 3 5 7 10 9 6 5 9 6 10 2 4 0  R2: 0 5 9 0  R3: 0 1 5 8 7 3 5 6 10 3 2 10 3 2 8 1 10 9 6 4 1 11 9 0  R4: 0 4 10 0  R5: 0 10 3 10 6 8 0  R6: 0 2 4 9 0  R7: 0 5 2 9 1 5 1 2 8 6 1 3 10 2 5 1 8 1 2 1 5 9 1 11 10 6 0  R8: 0 10 3 6 10 0  R9: 0 9 10 6 8 1 9 7 10 2 4 0  R10: 0 6 7 6 5 9 1 3 0  R11: 0 3 9 0  R12: 0 11 6 0  R13: 0 7 5 1 7 4 8 2 5 3 1 4 3 1 0  R14: 0 11 7 0  R15: 0 4 8 7 3 11 6 5 1 9 10 5 6 11 10 6 4 9 8 1 3 10 6 5 8 2 4 0  R16: 0 2 8 6 0  
[2.3060436248779297, 1.3680534362792969]	269902.0,371.0,180.0,13.0,2115.0,337.0,2439.0,0.7032863800000453	 0.19807302698222673,0.325,0.7525773195876289,0.2857142857142857,0.25825571549534293,0.5357142857142857,0.6154761904761905,0.573396951653717	 100 R1: 0 9 5 2 9 5 10 3 6 5 10 1 7 9 7 2 9 8 6 4 5 3 5 10 6 5 1 9 11 0  R2: 0 1 10 6 10 3 7 6 5 9 6 9 10 2 5 11 8 10 1 6 9 1 5 0  R3: 0 2 1 9 2 11 8 0  R4: 0 3 10 0  R5: 0 3 9 1 7 3 4 11 7 6 4 9 10 8 4 3 0  R6: 0 2 6 8 0  R7: 0 11 6 0  R8: 0 7 5 3 2 10 2 8 10 6 3 4 3 4 1 10 6 4 9 5 10 9 6 10 11 9 7 4 0  R9: 0 8 2 3 0  R10: 0 5 8 7 2 0  R11: 0 7 1 5 1 8 1 11 8 0  R12: 0 8 1 8 1 2 3 10 5 2 8 1 5 1 10 7 2 6 1 3 5 4 0  R13: 0 8 10 1 0  
[3.3005447387695312, 1.3887211084365845]	308397.0,484.0,176.0,18.0,2250.0,309.0,2491.0,0.7595272684424983	 0.6411962427479511,0.47368421052631576,0.711340206185567,0.6428571428571429,0.37256562235393736,0.4107142857142857,0.6773809523809524,0.8039029946323104	 100 R1: 0 3 10 0  R2: 0 8 9 3 6 0  R3: 0 9 5 2 9 5 10 3 6 5 1 7 9 7 2 9 8 6 4 5 3 10 5 6 5 1 9 11 0  R4: 0 1 10 6 10 3 7 6 5 9 6 9 10 2 5 11 8 10 1 6 1 5 8 11 9 7 4 0  R5: 0 2 1 2 4 8 1 9 10 3 6 3 4 3 10 6 5 9 7 3 9 4 1 5 0  R6: 0 3 10 7 1 8 3 0  R7: 0 1 2 1 5 0  R8: 0 10 6 0  R9: 0 5 1 0  R10: 0 3 9 4 7 2 3 8 10 4 10 4 3 7 6 5 1 0  R11: 0 6 8 0  R12: 0 8 2 0  R13: 0 7 1 4 5 0  R14: 0 1 5 8 10 3 4 0  R15: 0 11 8 2 7 11 6 10 8 6 8 5 2 6 9 11 6 10 8 1 0  R16: 0 11 8 5 2 7 0  R17: 0 4 1 0  R18: 0 8 1 10 0  
[2.751718282699585, 1.5934585332870483]	282652.0,518.0,179.0,13.0,2088.0,370.0,2637.0,0.6843128972476799	 0.3448406851459619,0.5184210526315789,0.7422680412371134,0.2857142857142857,0.23539373412362405,0.6830357142857143,0.8511904761904762,0.4956332009041992	 100 R1: 0 9 7 3 1 2 4 9 4 3 9 7 10 6 8 7 3 9 6 0  R2: 0 1 3 10 4 6 5 8 6 8 11 8 1 6 0  R3: 0 1 4 0  R4: 0 5 3 5 10 2 4 8 1 5 7 5 2 4 3 2 9 0  R5: 0 6 5 6 1 0  R6: 0 3 10 9 8 3 6 5 2 9 5 10 6 1 9 3 7 5 7 5 2 9 4 9 1 6 5 10 6 5 9 11 0  R7: 0 7 5 0  R8: 0 5 8 0  R9: 0 10 1 8 7 8 11 9 10 6 2 4 1 10 6 5 8 1 2 3 10 8 1 11 0  R10: 0 1 3 4 2 5 11 7 0  R11: 0 8 5 1 10 3 6 10 3 7 6 5 6 2 8 9 10 6 5 4 11 9 0  R12: 0 2 6 4 8 9 0  R13: 0 10 1 8 3 1 2 4 0  
[3.2838563919067383, 1.407265543937683]	299457.0,486.0,189.0,15.0,2311.0,371.0,2394.0,0.7289662237319439	 0.5382862142002026,0.4763157894736842,0.845360824742268,0.42857142857142855,0.4242167654530059,0.6875,0.5619047619047619,0.6786470521923207	 100 R1: 0 9 10 11 6 2 8 3 0  R2: 0 9 7 3 1 2 4 10 4 9 7 8 1 6 4 10 6 9 5 3 11 6 4 1 5 10 2 11 0  R3: 0 1 5 10 1 4 8 1 11 8 3 10 5 2 6 9 0  R4: 0 1 8 0  R5: 0 9 11 0  R6: 0 3 10 0  R7: 0 10 6 0  R8: 0 3 9 5 2 5 1 10 9 6 8 3 7 5 7 10 4 9 5 6 5 9 1 5 6 0  R9: 0 7 3 8 3 8 9 6 1 3 6 8 5 8 1 2 3 6 10 5 9 0  R10: 0 10 3 0  R11: 0 1 3 10 2 8 6 4 9 8 4 9 7 1 0  R12: 0 11 7 0  R13: 0 7 8 2 1 3 0  R14: 0 4 3 0  R15: 0 4 5 6 7 9 5 8 6 5 2 4 1 3 10 7 10 2 6 1 4 8 11 9 0  
[3.8307740688323975, 1.5337629318237305]	310941.0,514.0,200.0,21.0,2424.0,330.0,2405.0,0.7656298287250668	 0.6704807072474445,0.5131578947368421,0.9587628865979382,0.8571428571428571,0.5198983911939035,0.5044642857142857,0.575,0.8289146376153784	 100 R1: 0 9 11 2 8 10 6 9 7 3 1 2 4 8 3 10 1 6 5 9 11 0  R2: 0 1 3 1 8 5 8 10 1 5 2 4 1 2 9 0  R3: 0 9 6 0  R4: 0 2 4 0  R5: 0 2 5 0  R6: 0 2 10 0  R7: 0 1 4 0  R8: 0 10 1 0  R9: 0 5 10 3 5 9 5 1 11 6 10 5 1 3 6 7 10 6 8 9 7 5 9 3 4 11 0  R10: 0 3 9 10 8 0  R11: 0 11 6 0  R12: 0 2 8 0  R13: 0 7 5 0  R14: 0 5 8 7 3 6 9 5 6 2 10 9 5 7 0  R15: 0 2 5 0  R16: 0 1 3 4 0  R17: 0 6 8 1 9 4 5 1 0  R18: 0 6 8 3 9 1 0  R19: 0 4 7 6 3 10 4 1 9 10 5 6 8 5 1 2 8 3 11 10 1 11 2 6 9 0  R20: 0 4 8 4 1 10 9 3 1 6 10 2 8 4 0  R21: 0 10 4 0  
[3.0403904914855957, 1.629148244857788]	294416.0,454.0,182.0,17.0,2039.0,350.0,2641.0,0.7668395501397232	 0.4802583110783682,0.4342105263157895,0.7731958762886598,0.5714285714285714,0.1939034716342083,0.59375,0.8559523809523809,0.8338727402364675	 100 R1: 0 6 5 6 10 0  R2: 0 9 11 2 8 10 6 9 7 3 1 2 4 8 3 10 1 6 5 9 11 0  R3: 0 1 3 1 8 5 10 1 2 5 1 8 4 2 1 6 9 4 9 11 6 10 1 7 8 11 0  R4: 0 2 5 2 4 5 2 10 3 10 9 6 5 7 5 1 10 6 4 1 3 10 8 2 0  R5: 0 1 4 0  R6: 0 10 1 0  R7: 0 5 10 5 6 8 3 0  R8: 0 9 11 8 3 6 9 7 2 8 7 9 3 1 11 9 0  R9: 0 6 9 10 3 7 2 9 10 6 9 5 6 5 1 8 0  R10: 0 3 9 0  R11: 0 7 5 0  R12: 0 6 9 0  R13: 0 7 2 7 6 0  R14: 0 1 4 3 10 8 1 0  R15: 0 4 3 0  R16: 0 4 7 1 3 6 8 4 10 4 3 10 5 0  R17: 0 2 8 2 3 6 0  
[3.494655132293701, 1.185530185699463]	311970.0,534.0,178.0,16.0,2547.0,318.0,2303.0,0.6979154265873015	 0.6823257206004236,0.5394736842105263,0.7319587628865979,0.5,0.6240474174428451,0.45089285714285715,0.45357142857142857,0.5513838353520297	 100 R1: 0 6 5 0  R2: 0 1 10 1 3 11 7 8 9 2 8 1 6 5 0  R3: 0 9 7 5 9 7 6 9 2 9 6 10 8 0  R4: 0 9 11 9 1 0  R5: 0 2 4 9 2 11 8 5 2 4 1 5 1 10 2 3 1 2 6 10 5 9 8 0  R6: 0 6 10 0  R7: 0 3 10 8 3 0  R8: 0 5 10 0  R9: 0 6 10 5 2 9 11 6 8 10 6 9 3 1 4 10 1 5 11 0  R10: 0 3 9 1 4 6 8 5 1 0  R11: 0 11 10 3 7 2 10 6 4 8 9 6 1 0  R12: 0 7 3 2 8 1 8 1 6 5 3 10 1 9 5 6 4 8 10 6 1 7 11 9 0  R13: 0 10 8 0  R14: 0 7 5 1 3 5 6 4 10 8 4 3 2 9 7 4 10 1 6 5 3 10 6 9 5 4 0  R15: 0 7 3 0  R16: 0 6 8 1 8 4 2 3 0  
