

	167106,125,154,3,10,810,127,1387,0.8090909090909091	
	159619,38,161,5,9,660,113,1341,0.8282828282828283	
	155448,245,161,1,9,1148,101,1223,0.7474747474747474	
	153389,42,150,5,8,709,133,1332,0.7954545454545454	
	159369,309,156,2,7,1115,171,1221,0.7402597402597403	
	165502,145,153,5,10,889,122,1220,0.7909090909090909	
	163755,323,160,3,8,1079,189,1196,0.7840909090909091	
	167694,280,160,4,10,983,172,1102,0.8181818181818181	
	156570,309,156,3,7,1122,162,1190,0.7402597402597403	
	158887,299,160,4,9,1010,174,1038,0.8080808080808081	
	162467,103,168,6,10,821,141,1223,0.7909090909090909	
	169033,58,168,6,10,841,114,1053,0.8272727272727273	
	156106,222,163,4,10,1070,88,1191,0.7727272727272727	
	162935,166,159,6,9,840,105,1320,0.8282828282828283	
	165966,84,168,7,9,733,123,1086,0.8383838383838383	
	160096,109,148,6,10,854,119,1185,0.8	
	158596,109,148,6,10,859,114,1177,0.7909090909090909	
	158627,103,168,6,8,887,134,1167,0.7386363636363636	
	163841,296,150,4,10,1105,114,1303,0.7818181818181819	
	151633,267,142,4,8,1113,130,1202,0.7159090909090909	
	138238,197,154,4,5,1134,121,1079,0.6727272727272727	
	151971,138,168,6,9,909,149,1196,0.7575757575757576	
	162741,146,162,6,11,933,98,1211,0.7933884297520661	
	163210,52,167,7,9,828,114,1022,0.8181818181818182	
	159050,146,162,6,10,933,101,1208,0.7818181818181819	
	154227,204,171,5,8,1034,150,1099,0.7727272727272727	
	158716,86,153,7,10,834,108,1160,0.7818181818181819	
	167351,153,126,6,9,938,119,1074,0.8282828282828283	
	148880,124,160,6,7,946,123,1125,0.7272727272727273	
	165312,147,171,6,9,963,112,1031,0.8181818181818182	
	156936,105,176,7,8,850,127,1045,0.7727272727272727	
	159173,76,157,7,9,861,112,1061,0.797979797979798	
	146252,171,156,6,8,970,88,1156,0.7386363636363636	
	149759,222,146,5,8,1087,90,1105,0.7272727272727273	
	153498,183,160,7,8,864,88,1132,0.7954545454545454	
	157908,46,168,8,9,774,109,1037,0.8282828282828283	
	157751,374,168,3,9,1311,147,1142,0.7373737373737373	
	158789,372,169,3,9,1319,144,1144,0.7373737373737373	
	164201,145,135,7,8,889,129,1041,0.8295454545454546	
	159463,145,170,7,8,896,121,999,0.8181818181818181	
	159658,147,168,7,8,922,112,1021,0.8068181818181819	
	158932,501,163,2,9,1444,146,1152,0.7373737373737373	
	162216,145,128,7,8,931,128,1023,0.8181818181818181	
	161095,153,126,7,8,932,128,1024,0.8181818181818181	
	162583,153,126,7,8,932,135,1037,0.8181818181818181	
	159755,147,171,7,8,939,117,1009,0.8068181818181819	
	161353,147,171,7,8,939,118,1026,0.8068181818181819	
	161989,147,129,7,8,937,128,1023,0.8181818181818181	
	163587,147,129,7,8,937,129,1040,0.8181818181818181	
	139069,397,124,3,6,1363,176,986,0.6212121212121213	
	150631,228,166,6,6,1056,100,1158,0.6818181818181819	
	161586,147,129,7,8,949,125,1014,0.8181818181818181	
	149753,133,126,8,6,852,139,1052,0.803030303030303	
	159700,290,132,7,8,962,116,1109,0.8181818181818181	
	155970,320,160,5,8,1197,153,1169,0.7272727272727273	
	155970,320,160,5,8,1197,153,1169,0.7272727272727273	
	157477,154,169,6,8,1134,91,1005,0.75	
	159186,203,156,7,8,1001,117,1173,0.8068181818181819	
	154451,356,137,3,9,1454,132,926,0.7171717171717171	
	153971,433,170,5,7,1202,119,1272,0.7792207792207793	
	154767,488,158,2,8,1544,150,1072,0.7272727272727273	
	156356,143,128,8,7,900,123,1006,0.8051948051948052	
	142709,253,156,5,8,1225,179,1020,0.7272727272727273	
	155486,147,126,8,7,908,123,1006,0.8051948051948052	
	142345,267,157,5,8,1235,175,1028,0.7272727272727273	
	158856,182,144,7,7,1026,128,918,0.7792207792207793	
	155810,145,128,8,7,919,128,994,0.8051948051948052	
	155810,145,128,8,7,919,128,994,0.8051948051948052	
	154689,153,126,8,7,920,128,995,0.8051948051948052	
	160802,209,165,7,8,1044,101,1065,0.7727272727272727	
	160802,209,165,7,8,1044,101,1065,0.7727272727272727	
	155180,147,129,8,7,937,125,985,0.8051948051948052	
	158293,165,128,8,7,940,132,1026,0.8051948051948052	
	154796,343,162,4,9,1391,115,1047,0.7171717171717171	
	145653,468,141,4,7,1368,115,1001,0.6623376623376623	
	161487,209,165,7,8,1071,125,1141,0.7613636363636364	
	153862,485,158,3,8,1500,129,1069,0.7386363636363636	
	148864,351,128,4,8,1409,123,895,0.6818181818181819	
	155260,148,159,8,7,974,119,1009,0.7922077922077921	
	160089,382,139,4,9,1403,137,1034,0.7272727272727273	
	147354,401,161,4,8,1410,166,1008,0.6931818181818181	
	153235,148,144,8,6,989,134,961,0.7727272727272727	
	151513,241,162,6,7,1214,138,1029,0.6883116883116883	
	152832,148,144,8,6,1001,131,952,0.7727272727272727	
	163693,295,170,6,8,1210,155,883,0.7613636363636364	
	159007,279,160,6,9,1231,87,1074,0.7575757575757576	
	155714,264,165,6,6,1222,140,1086,0.7121212121212122	
	152259,241,162,6,7,1228,136,1017,0.6883116883116883	
	149308,199,163,8,6,1034,123,1142,0.7575757575757576	
	163233,336,160,6,9,1245,140,1141,0.7575757575757576	
	155811,279,165,6,9,1267,135,963,0.7777777777777778	
	156257,246,165,7,7,1165,129,1090,0.7272727272727273	
	158783,417,162,5,9,1403,100,1162,0.7474747474747474	
	159086,516,167,3,7,1633,134,1007,0.6753246753246753	
	153259,509,159,4,8,1532,117,1084,0.7159090909090909	
	156845,468,162,5,8,1437,108,1172,0.7272727272727273	
	157726,501,172,4,8,1594,134,1002,0.7272727272727273	
	149390,402,130,6,8,1423,129,957,0.7045454545454546	
	147454,343,165,7,8,1336,121,950,0.75	
	157318,508,167,5,9,1574,124,1022,0.7373737373737373	


	167106,125,154,3,10,810,127,1387,0.8090909090909091	
	163463,220,155,2,8,964,174,1252,0.7954545454545454	
	155448,245,161,1,9,1148,101,1223,0.7474747474747474	
	153389,42,150,5,8,709,133,1332,0.7954545454545454	
	147303,207,169,1,6,1164,147,1192,0.696969696969697	
