66236.0	22142.945454545457
76762.0	21680.945454545457
129744.0	15974.372727272728
96668.0	21069.936363636363
46926.0	28692.47878787879
55038.0	25120.645454545454
62074.0	23818.345454545455
63580.0	23686.754545454547
47900.0	25928.81428571429
51374.0	23368.590909090908
53996.0	24883.809090909093
54178.0	23325.97272727273
55042.0	23246.072727272727
55946.0	23139.181818181816
59442.0	22943.97272727273
60620.0	23147.409090909092
60722.0	23073.20909090909
61122.0	22845.081818181818
62142.0	22839.19090909091
64516.0	22774.254545454547
70116.0	22437.354545454546
70988.0	22025.69090909091
78802.0	21463.618181818183
88064.0	20421.554545454546
55888.0	24100.745454545457
62560.0	23468.872727272726
70358.0	22263.272727272728
70372.0	21980.681818181816
71878.0	21926.372727272726
74764.0	21529.48181818182
80408.0	21290.38181818182
48130.0	27057.263636363637
53966.0	24703.336363636365
59030.0	23938.436363636363
61830.0	22485.47272727273
69150.0	22384.754545454547
70200.0	22186.15454545455
102256.0	18595.70909090909
85334.0	22193.736363636366
91544.0	20127.581818181818
79142.0	22025.045454545456
90750.0	20482.218181818185
90916.0	20433.318181818184
50272.0	26154.78051948052
50796.0	25235.254545454547
56180.0	25054.627272727274
61516.0	23240.127272727274
65312.0	21846.818181818184
70576.0	21333.01818181818
74128.0	23419.936363636363
77208.0	21239.918181818182
93908.0	18212.927272727273
94738.0	18089.227272727272
