[20735.5, 44844.0]
[22934.80078125, 38246.0]
[31422.123046875, 25268.0]
[24354.115234375, 34358.0]
[23480.400390625, 36286.0]
[30287.826171875, 31116.0]
[31124.900390625, 31048.0]
[27636.0, 32772.0]
[70906.0, 1428.0]
[29158.56640625, 31964.0]
[26882.19921875, 34118.0]
[29012.56640625, 32624.0]
[27480.134765625, 33654.0]
[27631.400390625, 33488.0]
[68076.453125, 1764.0]
[30280.091796875, 31508.0]
[75755.6015625, 1128.0]
[69672.3984375, 1704.0]
[70273.4375, 1536.0]
[64596.0, 1788.0]
