#
15547.400390625,1430.0,3888.0,10006.060546875,47200.0,1354.0
17596.80078125,980.0,3456.0,12667.1328125,41850.0,1393.0
14874.599609375,4620.0,3072.0,9163.63671875,75000.0,1208.0
16222.2001953125,2230.0,4116.0,9884.8486328125,64650.0,1096.0
18099.30078125,210.0,3504.0,12290.9091796875,27200.0,1571.0
17988.400390625,100.0,3504.0,13581.818359375,32200.0,1470.0
16857.0,1210.0,3996.0,11459.50390625,45300.0,1296.0
16955.900390625,640.0,3348.0,12793.0068359375,38450.0,1423.0
14988.900390625,1050.0,3396.0,10187.87890625,48750.0,1303.0
17200.099609375,230.0,3876.0,10187.87890625,38350.0,1362.0
16753.5,640.0,3420.0,11558.677734375,38150.0,1424.0
17101.5,230.0,3180.0,11558.677734375,35750.0,1437.0
18264.5,940.0,3828.0,12793.0068359375,35400.0,1482.0
15217.2998046875,2560.0,3936.0,9300.0,47850.0,1413.0
17182.900390625,770.0,3360.0,12018.181640625,35550.0,1456.0
#
15547.400390625,1430.0,3888.0,10006.060546875,47200.0,1354.0
17988.400390625,100.0,3504.0,13581.818359375,32200.0,1470.0
16385.099609375,2000.0,2928.0,7963.63623046875,51450.0,1345.0
18099.30078125,210.0,3504.0,12290.9091796875,27200.0,1571.0
16222.2001953125,2230.0,4116.0,9884.8486328125,64650.0,1096.0
15792.2998046875,970.0,3336.0,10127.2724609375,47450.0,1287.0
16685.0,30.0,3876.0,9640.9091796875,31800.0,1461.0
15217.2998046875,2560.0,3936.0,9300.0,47850.0,1413.0
#
15217.2998046875,2560.0,3936.0,9300.0,47850.0,1413.0
17988.400390625,100.0,3504.0,13581.818359375,32200.0,1470.0
16385.099609375,2000.0,2928.0,7963.63623046875,51450.0,1345.0
18099.30078125,210.0,3504.0,12290.9091796875,27200.0,1571.0
16222.2001953125,2230.0,4116.0,9884.8486328125,64650.0,1096.0
15792.2998046875,970.0,3336.0,10127.2724609375,47450.0,1287.0
16685.0,30.0,3876.0,9640.9091796875,31800.0,1461.0
16685.0,30.0,3876.0,9640.9091796875,31800.0,1461.0
#
15217.2998046875,2560.0,3936.0,9300.0,47850.0,1413.0
17988.400390625,100.0,3504.0,13581.818359375,32200.0,1470.0
16385.099609375,2000.0,2928.0,7963.63623046875,51450.0,1345.0
18099.30078125,210.0,3504.0,12290.9091796875,27200.0,1571.0
16222.2001953125,2230.0,4116.0,9884.8486328125,64650.0,1096.0
15792.2998046875,970.0,3336.0,10127.2724609375,47450.0,1287.0
16685.0,30.0,3876.0,9640.9091796875,31800.0,1461.0
16685.0,30.0,3876.0,9640.9091796875,31800.0,1461.0
#
15217.2998046875,2560.0,3936.0,9300.0,47850.0,1413.0
17988.400390625,100.0,3504.0,13581.818359375,32200.0,1470.0
16385.099609375,2000.0,2928.0,7963.63623046875,51450.0,1345.0
18099.30078125,210.0,3504.0,12290.9091796875,27200.0,1571.0
15326.099609375,2680.0,3384.0,11211.5703125,70050.0,1092.0
16446.30078125,430.0,3684.0,10248.484375,38700.0,1426.0
16685.0,30.0,3876.0,9640.9091796875,31800.0,1461.0
16685.0,30.0,3876.0,9640.9091796875,31800.0,1461.0
#
13799.0,1620.0,3696.0,8329.8701171875,70700.0,935.0
16685.0,30.0,3876.0,9640.9091796875,31800.0,1461.0
