#
14725.5,47690.0,1728.0,6000.0,2040.0,1351.0,4800.0
17216.30078125,31600.0,1872.0,8400.0,1320.0,1500.0,5103.89599609375
15396.2998046875,58740.0,1452.0,6000.0,1992.0,1200.0,4909.0908203125
13919.2998046875,60690.0,1872.0,4800.0,2160.0,1155.0,4704.54541015625
15931.400390625,55750.0,1872.0,6600.0,1212.0,1273.0,4462.81005859375
18097.30078125,101610.0,2100.0,7800.0,1476.0,902.0,4699.30078125
15823.2001953125,86040.0,1668.0,4800.0,1776.0,1051.0,4295.45458984375
17827.099609375,42530.0,1980.0,7800.0,1620.0,1394.0,4951.048828125
17827.099609375,42530.0,1980.0,7800.0,1620.0,1394.0,4951.048828125
16039.400390625,45060.0,1872.0,6600.0,1392.0,1367.0,4760.33056640625
15349.7998046875,60450.0,1872.0,5400.0,1344.0,1229.0,4363.63623046875
#
14725.5,47690.0,1728.0,6000.0,2040.0,1351.0,4800.0
17216.30078125,31600.0,1872.0,8400.0,1320.0,1500.0,5103.89599609375
15396.2998046875,58740.0,1452.0,6000.0,1992.0,1200.0,4909.0908203125
13919.2998046875,60690.0,1872.0,4800.0,2160.0,1155.0,4704.54541015625
16458.900390625,51260.0,1836.0,6600.0,1116.0,1342.0,4760.33056640625
18097.30078125,101610.0,2100.0,7800.0,1476.0,902.0,4699.30078125
15823.2001953125,86040.0,1668.0,4800.0,1776.0,1051.0,4295.45458984375
15349.7998046875,60450.0,1872.0,5400.0,1344.0,1229.0,4363.63623046875
#
14725.5,47690.0,1728.0,6000.0,2040.0,1351.0,4800.0
17216.30078125,31600.0,1872.0,8400.0,1320.0,1500.0,5103.89599609375
15396.2998046875,58740.0,1452.0,6000.0,1992.0,1200.0,4909.0908203125
13919.2998046875,60690.0,1872.0,4800.0,2160.0,1155.0,4704.54541015625
16458.900390625,51260.0,1836.0,6600.0,1116.0,1342.0,4760.33056640625
18097.30078125,101610.0,2100.0,7800.0,1476.0,902.0,4699.30078125
15823.2001953125,86040.0,1668.0,4800.0,1776.0,1051.0,4295.45458984375
15349.7998046875,60450.0,1872.0,5400.0,1344.0,1229.0,4363.63623046875
#
13919.2998046875,60690.0,1872.0,4800.0,2160.0,1155.0,4704.54541015625
17216.30078125,31600.0,1872.0,8400.0,1320.0,1500.0,5103.89599609375
15396.2998046875,58740.0,1452.0,6000.0,1992.0,1200.0,4909.0908203125
16458.900390625,51260.0,1836.0,6600.0,1116.0,1342.0,4760.33056640625
18097.30078125,101610.0,2100.0,7800.0,1476.0,902.0,4699.30078125
15823.2001953125,86040.0,1668.0,4800.0,1776.0,1051.0,4295.45458984375
14725.5,47690.0,1728.0,6000.0,2040.0,1351.0,4800.0
14725.5,47690.0,1728.0,6000.0,2040.0,1351.0,4800.0
#
13919.2998046875,60690.0,1872.0,4800.0,2160.0,1155.0,4704.54541015625
17216.30078125,31600.0,1872.0,8400.0,1320.0,1500.0,5103.89599609375
15396.2998046875,58740.0,1452.0,6000.0,1992.0,1200.0,4909.0908203125
16458.900390625,51260.0,1836.0,6600.0,1116.0,1342.0,4760.33056640625
18097.30078125,101610.0,2100.0,7800.0,1476.0,902.0,4699.30078125
15823.2001953125,86040.0,1668.0,4800.0,1776.0,1051.0,4295.45458984375
15689.400390625,43380.0,1908.0,6000.0,1884.0,1355.0,4690.9091796875
15689.400390625,43380.0,1908.0,6000.0,1884.0,1355.0,4690.9091796875
14725.5,47690.0,1728.0,6000.0,2040.0,1351.0,4800.0
#
13919.2998046875,60690.0,1872.0,4800.0,2160.0,1155.0,4704.54541015625
17216.30078125,31600.0,1872.0,8400.0,1320.0,1500.0,5103.89599609375
