151526,26,86,7,668,162,1479,0.3928571428571429	
148332,54,90,7,730,139,1474,0.3928571428571429	
172379,5,146,13,557,173,1520,0.5769230769230769	
148438,20,92,7,656,150,1486,0.4642857142857143	
153681,7,115,7,657,146,1468,0.4642857142857143	
165489,1,156,11,596,143,1500,0.5	
153572,28,129,7,640,147,1513,0.4285714285714286	
153451,34,133,7,624,160,1509,0.5	
153861,5,133,7,658,164,1451,0.4285714285714286	
172096,9,151,13,553,137,1550,0.6153846153846154	
151621,26,86,7,669,157,1483,0.3928571428571429	
153225,5,133,7,636,144,1494,0.5	
148696,36,94,5,795,151,1373,0.15000000000000002	
155316,21,156,10,572,135,1576,0.6	
149091,54,90,7,716,145,1482,0.3928571428571429	
150715,27,86,7,665,166,1482,0.4285714285714286	
144394,146,78,5,962,148,1348,0.19999999999999996	
150911,3,134,12,575,161,1526,0.5208333333333333	
