177484,0,153,0,14,638,143,1449,0.8571428571428572	
163176,90,107,0,6,911,159,1302,0.7121212121212122	
148746,462,151,0,8,1500,105,1208,0.7272727272727273	
177484,0,153,0,14,638,143,1449,0.8571428571428572	
177484,0,153,0,14,638,143,1449,0.8571428571428572	
153457,134,144,0,9,742,165,1514,0.8181818181818182	
177484,0,153,0,14,638,143,1449,0.8571428571428572	
153457,134,144,0,9,742,165,1514,0.8181818181818182	
177484,0,153,0,14,638,143,1449,0.8571428571428572	
177484,0,153,0,14,638,143,1449,0.8571428571428572	
153457,134,144,0,9,742,165,1514,0.8181818181818182	
177484,0,153,0,14,638,143,1449,0.8571428571428572	
177484,0,153,0,14,638,143,1449,0.8571428571428572	
163176,90,107,0,6,911,159,1302,0.7121212121212122	
153457,134,144,0,9,742,165,1514,0.8181818181818182	
177484,0,153,0,14,638,143,1449,0.8571428571428572	
159302,43,154,0,6,869,161,1303,0.7727272727272727	
177484,0,153,0,14,638,143,1449,0.8571428571428572	
177484,0,153,0,14,638,143,1449,0.8571428571428572	
177484,0,153,0,14,638,143,1449,0.8571428571428572	
153457,134,144,0,9,742,165,1514,0.8181818181818182	
177484,0,153,0,14,638,143,1449,0.8571428571428572	
153457,134,144,0,9,742,165,1514,0.8181818181818182	
177484,0,153,0,14,638,143,1449,0.8571428571428572	
177484,0,153,0,14,638,143,1449,0.8571428571428572	
159302,43,154,0,6,869,161,1303,0.7727272727272727	
177484,0,153,0,14,638,143,1449,0.8571428571428572	
177484,0,153,0,14,638,143,1449,0.8571428571428572	
177484,0,153,0,14,638,143,1449,0.8571428571428572	
153457,134,144,0,9,742,165,1514,0.8181818181818182	
177484,0,153,0,14,638,143,1449,0.8571428571428572	
153457,134,144,0,9,742,165,1514,0.8181818181818182	
177484,0,153,0,14,638,143,1449,0.8571428571428572	
153457,134,144,0,9,742,165,1514,0.8181818181818182	
152168,130,151,0,7,875,166,1372,0.7272727272727273	
152168,130,151,0,7,875,166,1372,0.7272727272727273	
177484,0,153,0,14,638,143,1449,0.8571428571428572	
153457,134,144,0,9,742,165,1514,0.8181818181818182	
177484,0,153,0,14,638,143,1449,0.8571428571428572	
153457,134,144,0,9,742,165,1514,0.8181818181818182	
153457,134,144,0,9,742,165,1514,0.8181818181818182	
177484,0,153,0,14,638,143,1449,0.8571428571428572	
153457,134,144,0,9,742,165,1514,0.8181818181818182	
177484,0,153,0,14,638,143,1449,0.8571428571428572	
159302,43,154,0,6,869,161,1303,0.7727272727272727	
177484,0,153,0,14,638,143,1449,0.8571428571428572	
