[31087.27734375, 56504.0]
[27309.66015625, 54914.0]
[25246.236328125, 82692.0]
[26479.779296875, 53196.0]
[29087.45703125, 64334.0]
[29812.544921875, 62886.0]
[25969.654296875, 89484.0]
[32382.068359375, 73078.0]
[28642.462890625, 61038.0]
[29838.7265625, 64064.0]
[31692.416015625, 81892.0]
[28770.4296875, 52866.0]
[28211.9296875, 62634.0]
[31511.892578125, 58760.0]
[26236.41796875, 65172.0]
[24578.845703125, 64722.0]
[30894.955078125, 73556.0]
[26745.841796875, 70416.0]
[29475.85546875, 67228.0]
[30027.63671875, 54218.0]
[25833.13671875, 73664.0]
[30517.78125, 56792.0]
[32524.19140625, 59750.0]
[31125.31640625, 66944.0]
[30897.19140625, 48420.0]
[28810.47265625, 71804.0]
[25931.982421875, 67858.0]
[29352.591796875, 63466.0]
[26446.259765625, 68958.0]
[30394.873046875, 72050.0]
[28574.85546875, 46770.0]
[27142.755859375, 58284.0]
[28953.64453125, 58502.0]
[29709.255859375, 85162.0]
[26522.265625, 72930.0]
[29151.99609375, 65434.0]
[31120.037109375, 72782.0]
[30452.05859375, 83240.0]
[29263.091796875, 54766.0]
[29962.35546875, 70172.0]
[28750.80859375, 78824.0]
[26887.4609375, 67894.0]
[30859.091796875, 71502.0]
[29781.654296875, 66020.0]
[25260.5546875, 73402.0]
[32254.314453125, 57902.0]
[30921.392578125, 46092.0]
[29615.681640625, 57452.0]
[30467.482421875, 64718.0]
[27844.9609375, 77976.0]
[30525.47265625, 65928.0]
[28556.244140625, 64732.0]
[25492.326171875, 49642.0]
[28617.173828125, 58398.0]
[30657.08203125, 39680.0]
[31117.1484375, 46984.0]
[32153.517578125, 50680.0]
[28024.97265625, 65216.0]
[25925.447265625, 81034.0]
[27745.248046875, 67366.0]
[29474.669921875, 70432.0]
[28893.744140625, 49156.0]
[26221.955078125, 97152.0]
[26626.263671875, 66928.0]
[29554.9921875, 65312.0]
[29734.23046875, 68780.0]
[29211.4921875, 63784.0]
[32032.091796875, 62252.0]
[29283.169921875, 58160.0]
[28228.35546875, 54526.0]
[28642.41796875, 64316.0]
[27836.365234375, 62536.0]
[29043.130859375, 65296.0]
[29600.373046875, 74876.0]
[25824.85546875, 60356.0]
[28829.76953125, 60608.0]
[29985.318359375, 58670.0]
[31101.275390625, 77574.0]
[26306.017578125, 98950.0]
[30024.755859375, 59126.0]
[29622.41796875, 82402.0]
[28620.92578125, 86144.0]
[30229.037109375, 52266.0]
[29617.47265625, 80924.0]
[29110.41796875, 66308.0]
[30177.41796875, 63930.0]
[30204.14453125, 75074.0]
[30575.5078125, 45878.0]
[31443.953125, 74362.0]
[29098.97265625, 56728.0]
[27202.599609375, 81484.0]
[29184.28515625, 69532.0]
[31128.408203125, 49824.0]
[30748.126953125, 64068.0]
[32407.251953125, 69310.0]
[27619.85546875, 65348.0]
[25739.84765625, 84546.0]
[31063.845703125, 43812.0]
[29248.908203125, 57820.0]
[30061.7265625, 76412.0]
[31087.27734375, 56504.0]
