52902.0	28155.70909090909
62748.0	25475.554545454546
63110.0	25155.127272727274
66392.0	24626.454545454544
72000.0	23312.345454545455
72962.0	23022.536363636365
74550.0	22851.609090909093
76156.0	22716.045454545456
86902.0	21961.681818181816
118964.0	18697.445454545457
58218.0	26163.572727272727
62060.0	25953.372727272726
62318.0	25444.47272727273
63766.0	25432.563636363637
64784.0	24777.945454545457
68530.0	24750.263636363637
71156.0	24668.072727272727
73566.0	23398.727272727272
77470.0	22700.47272727273
98996.0	20705.645454545454
101474.0	20473.48181818182
101918.0	21141.745454545457
104256.0	18057.445454545457
110216.0	17852.845454545455
49514.0	28418.427272727273
51270.0	28169.863636363636
54732.0	28032.527272727275
55064.0	26903.924675324677
59240.0	25597.624675324678
67550.0	23446.754545454547
78854.0	21888.98181818182
97694.0	20895.454545454544
59146.0	26314.236363636366
64336.0	25307.363636363636
68986.0	24527.663636363635
69054.0	24007.563636363637
74676.0	23331.127272727274
75598.0	23285.627272727274
77872.0	20440.418181818182
