[45674.453125, 210871.5, 347097.03125]
[44829.8046875, 213138.265625, 351078.6875]
[42826.7578125, 213826.875, 352609.8125]
[41310.8359375, 214445.328125, 352580.25]
[43825.80078125, 213511.0, 351706.15625]
