160795,44,158,15,741,138,1438,0.8606060606060606	
176903,188,158,12,1156,102,1262,0.8106060606060607	
159302,43,154,6,869,161,1303,0.7727272727272727	
159302,43,154,6,869,161,1303,0.7727272727272727	
176729,42,172,11,708,171,1436,0.8429752066115702	
160833,210,136,9,1041,137,1342,0.7474747474747475	
163176,90,107,6,911,159,1302,0.7121212121212122	
163176,90,107,6,911,159,1302,0.7121212121212122	
159192,460,125,9,1501,135,1180,0.7474747474747475	
152068,204,154,12,1042,105,1371,0.7803030303030303	
151208,208,156,12,1079,124,1324,0.7954545454545454	
161940,83,157,12,827,128,1420,0.8333333333333334	
188009,320,179,16,1154,100,1396,0.8465909090909091	
173696,1,125,9,619,176,1450,0.8383838383838383	
173696,1,125,9,619,176,1450,0.8383838383838383	
159302,43,154,6,869,161,1303,0.7727272727272727	
165469,61,156,10,713,171,1440,0.8363636363636364	
178264,64,153,12,663,165,1512,0.8409090909090909	
178264,64,153,12,663,165,1512,0.8409090909090909	
176729,42,172,11,708,171,1436,0.8429752066115702	
160795,44,158,15,741,138,1438,0.8606060606060606	
152068,204,154,12,1042,105,1371,0.7803030303030303	
159302,43,154,6,869,161,1303,0.7727272727272727	
173696,1,125,9,619,176,1450,0.8383838383838383	
174175,399,144,11,1318,90,1318,0.7603305785123967	
180224,7,133,13,562,141,1543,0.8531468531468531	
169714,7,159,11,599,169,1492,0.8264462809917356	
181182,16,141,12,664,150,1454,0.8560606060606061	
152068,204,154,12,1042,105,1371,0.7803030303030303	
159302,43,154,6,869,161,1303,0.7727272727272727	
180224,7,133,13,562,141,1543,0.8531468531468531	
174175,399,144,11,1318,90,1318,0.7603305785123967	
161118,37,133,10,574,168,1541,0.8363636363636364	
159557,28,142,8,772,154,1382,0.7840909090909091	
157814,40,139,9,652,194,1454,0.7777777777777778	
157814,40,139,9,652,194,1454,0.7777777777777778	
152068,204,154,12,1042,105,1371,0.7803030303030303	
159302,43,154,6,869,161,1303,0.7727272727272727	
180224,7,133,13,562,141,1543,0.8531468531468531	
174175,399,144,11,1318,90,1318,0.7603305785123967	
161118,37,133,10,574,168,1541,0.8363636363636364	
157814,40,139,9,652,194,1454,0.7777777777777778	
157814,40,139,9,652,194,1454,0.7777777777777778	
159557,28,142,8,772,154,1382,0.7840909090909091	
152068,204,154,12,1042,105,1371,0.7803030303030303	
159302,43,154,6,869,161,1303,0.7727272727272727	
170821,7,134,13,559,170,1521,0.8531468531468531	
174175,399,144,11,1318,90,1318,0.7603305785123967	
161118,37,133,10,574,168,1541,0.8363636363636364	
180224,7,133,13,562,141,1543,0.8531468531468531	
157814,40,139,9,652,194,1454,0.7777777777777778	
157814,40,139,9,652,194,1454,0.7777777777777778	
159557,28,142,8,772,154,1382,0.7840909090909091	
152068,204,154,12,1042,105,1371,0.7803030303030303	
155938,189,154,7,1224,155,1119,0.6883116883116883	
170821,7,134,13,559,170,1521,0.8531468531468531	
174175,399,144,11,1318,90,1318,0.7603305785123967	
180224,7,133,13,562,141,1543,0.8531468531468531	
157814,40,139,9,652,194,1454,0.7777777777777778	
165265,12,130,9,571,166,1517,0.8282828282828283	
159302,43,154,6,869,161,1303,0.7727272727272727	
159302,43,154,6,869,161,1303,0.7727272727272727	
159557,28,142,8,772,154,1382,0.7840909090909091	
149755,492,129,9,1255,117,1463,0.7676767676767677	
158766,130,154,12,1197,115,1161,0.7727272727272727	
170821,7,134,13,559,170,1521,0.8531468531468531	
174175,399,144,11,1318,90,1318,0.7603305785123967	
165265,12,130,9,571,166,1517,0.8282828282828283	
180224,7,133,13,562,141,1543,0.8531468531468531	
165942,40,153,9,802,167,1338,0.8383838383838383	
174056,25,150,11,624,177,1499,0.8429752066115702	
159302,43,154,6,869,161,1303,0.7727272727272727	
170875,7,139,10,674,177,1414,0.8181818181818181	
161106,322,138,8,1043,185,1386,0.7727272727272727	
172284,94,142,10,686,161,1509,0.8272727272727273	
159557,28,142,8,772,154,1382,0.7840909090909091	
149755,492,129,9,1255,117,1463,0.7676767676767677	
158766,130,154,12,1197,115,1161,0.7727272727272727	
170821,7,134,13,559,170,1521,0.8531468531468531	
174175,399,144,11,1318,90,1318,0.7603305785123967	
165265,12,130,9,571,166,1517,0.8282828282828283	
180224,7,133,13,562,141,1543,0.8531468531468531	
174056,25,150,11,624,177,1499,0.8429752066115702	
159302,43,154,6,869,161,1303,0.7727272727272727	
165942,40,153,9,802,167,1338,0.8383838383838383	
161106,322,138,8,1043,185,1386,0.7727272727272727	
170875,7,139,10,674,177,1414,0.8181818181818181	
159557,28,142,8,772,154,1382,0.7840909090909091	
149755,492,129,9,1255,117,1463,0.7676767676767677	
158766,130,154,12,1197,115,1161,0.7727272727272727	
170821,7,134,13,559,170,1521,0.8531468531468531	
174175,399,144,11,1318,90,1318,0.7603305785123967	
165265,12,130,9,571,166,1517,0.8282828282828283	
182403,7,120,14,537,151,1569,0.8636363636363636	
174056,25,150,11,624,177,1499,0.8429752066115702	
159302,43,154,6,869,161,1303,0.7727272727272727	
165942,40,153,9,802,167,1338,0.8383838383838383	
161106,322,138,8,1043,185,1386,0.7727272727272727	
170875,7,139,10,674,177,1414,0.8181818181818181	
169093,57,134,9,762,183,1382,0.8080808080808081	
158766,130,154,12,1197,115,1161,0.7727272727272727	
182403,7,120,14,537,151,1569,0.8636363636363636	
174175,399,144,11,1318,90,1318,0.7603305785123967	
165265,12,130,9,571,166,1517,0.8282828282828283	
159302,43,154,6,869,161,1303,0.7727272727272727	
170875,7,139,10,674,177,1414,0.8181818181818181	
174056,25,150,11,624,177,1499,0.8429752066115702	
