#
284014,565,154,13,2604,272,2263,0.34615384615384615	
274819,343,173,14,2208,323,2392,0.3392857142857143	
278610,256,139,15,2086,331,2348,0.25	
304047,328,167,15,2430,305,2170,0.3833333333333333	
289148,361,151,12,2226,272,2423,0.14583333333333337	
299022,415,180,13,2266,358,2336,0.25	
309644,227,190,15,2232,336,2229,0.4	
279538,369,176,11,2225,330,2381,0.31818181818181823	
292201,368,180,14,2237,335,2335,0.3928571428571429	
299679,391,161,13,2525,329,2081,0.3653846153846154	
273604,408,188,12,2255,362,2366,0.35416666666666663	
287337,276,182,14,2138,338,2365,0.375	
307783,312,159,18,2346,290,2228,0.375	
302451,326,176,14,2311,341,2210,0.3571428571428571	
292558,307,159,15,2213,340,2328,0.2833333333333333	
#
284014,565,154,13,2604,272,2263,0.34615384615384615	
303180,262,173,15,2219,312,2284,0.31666666666666665	
290685,496,187,13,2378,400,2319,0.3076923076923077	
268213,333,159,14,2095,331,2448,0.4285714285714286	
274819,343,173,14,2208,323,2392,0.3392857142857143	
306990,352,156,14,2397,390,2144,0.2678571428571429	
299679,391,161,13,2525,329,2081,0.3653846153846154	
298727,337,185,15,2340,302,2283,0.41666666666666663	
289148,361,151,12,2226,272,2423,0.14583333333333337	
305645,292,184,16,2234,370,2218,0.4375	
309644,227,190,15,2232,336,2229,0.4	
279538,369,176,11,2225,330,2381,0.31818181818181823	
286765,536,169,12,2458,350,2309,0.35416666666666663	
269905,425,173,11,2293,303,2394,0.2727272727272727	
292201,368,180,14,2237,335,2335,0.3928571428571429	
273604,408,188,12,2255,362,2366,0.35416666666666663	
287337,276,182,14,2138,338,2365,0.375	
290396,410,170,13,2323,368,2294,0.3653846153846154	
292558,307,159,15,2213,340,2328,0.2833333333333333	
#
284014,565,154,13,2604,272,2263,0.34615384615384615	
280864,220,185,17,2125,329,2313,0.4558823529411765	
281837,383,160,13,2347,328,2274,0.2692307692307693	
265130,280,182,14,2018,406,2430,0.375	
299679,391,161,13,2525,329,2081,0.3653846153846154	
287700,340,161,12,2182,338,2418,0.33333333333333337	
289148,361,151,12,2226,272,2423,0.14583333333333337	
284536,283,154,13,2121,336,2341,0.34615384615384615	
309644,227,190,15,2232,336,2229,0.4	
279538,369,176,11,2225,330,2381,0.31818181818181823	
286765,536,169,12,2458,350,2309,0.35416666666666663	
269905,425,173,11,2293,303,2394,0.2727272727272727	
282520,329,175,14,2538,266,2143,0.3214285714285714	
278176,413,151,13,2287,369,2337,0.28846153846153844	
273604,408,188,12,2255,362,2366,0.35416666666666663	
287337,276,182,14,2138,338,2365,0.375	
292558,307,159,15,2213,340,2328,0.2833333333333333	
#
284014,565,154,13,2604,272,2263,0.34615384615384615	
272127,227,177,16,1960,387,2456,0.421875	
295123,317,180,13,2274,364,2237,0.32692307692307687	
